element,sp_num,obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,obs-ritz,wn(cm-1),intens,Aki(10^8 s^-1),fik,S(a.u.),log_gf,Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
Sn,2,"=""238.4565""","=""0.0019""","=""238.4548""","=""0.0009""","=""0.0017""","=""41923.6""","=""220""","=""""","=""""","=""""","=""""",,"=""59463.481""","=""101387.37""","=""5s.5p2""","=""2D""","=""5/2""","=""5s2.8p""","=""2P*""","=""3/2""",6,4,,"=""""","=""L17864""",
Sn,2,"=""239.3309""","=""0.0019""","=""239.3311""","=""0.0012""","=""-0.0002""","=""41770.4""","=""53""","=""""","=""""","=""""","=""""",,"=""72048.260""","=""113818.65""","=""5s2.5d""","=""2D""","=""5/2""","=""5s.5p.(3P*).5d""","=""2D*""","=""5/2""",6,6,,"=""""","=""L17864,L18891""",
Sn,2,"=""240.6712""","=""0.0019""","=""240.67088""","=""0.00006""","=""0.0003""","=""41537.8""","=""85""","=""3.4e-03""","=""2.0e-04""","=""9.e-03""","=""-2.93""",D+,"=""50730.224""","=""92268.106""","=""5s.5p2""","=""4P""","=""5/2""","=""5s2.7p""","=""2P*""","=""3/2""",6,4,,"=""T8718""","=""L17864""",
Sn,1,"=""240.81505""","=""0.00004""","=""240.81506""","=""0.00003""","=""-0.00001""","=""41513.017""","=""3100""","=""1.8e-01""","=""9.4e-03""","=""3.7e-01""","=""-1.33""",D,"=""8612.955""","=""50125.971""","=""5s2.5p2""","=""1D""","=""2""","=""5s2.5p.5d""","=""1P*""","=""1""",5,3,,"=""T4515""","=""L3149,L7378""",
Sn,1,"=""242.16943""","=""0.00005""","=""242.16941""","=""0.00006""","=""0.00002""","=""41280.865""","=""13000r""","=""2.5e+00""","=""3.1e-01""","=""1.2e+01""","=""0.19""",D,"=""8612.955""","=""49893.823""","=""5s2.5p2""","=""1D""","=""2""","=""5s2.5p.5d""","=""1F*""","=""3""",5,7,,"=""T4515""","=""L3149,L7378""",
Sn,1,"=""242.94952""","=""0.00007""","=""242.94948""","=""0.00003""","=""0.00004""","=""41148.327""","=""16000r""","=""1.5e+00""","=""1.9e-01""","=""7.4e+00""","=""-0.03""",C,"=""3427.673""","=""44576.006""","=""5s2.5p2""","=""3P""","=""2""","=""5s2.5p.5d""","=""3F*""","=""3""",5,7,,"=""T4515""","=""L3149,L7378""",
Sn,1,"=""243.34769""","=""0.00008""","=""243.34768""","=""0.00003""","=""0.00001""","=""41081.003""","=""1300""","=""8.0e-03""","=""4.3e-04""","=""1.7e-02""","=""-2.67""",D,"=""3427.673""","=""44508.677""","=""5s2.5p2""","=""3P""","=""2""","=""5s2.5p.5d""","=""3D*""","=""1""",5,3,,"=""T4515""","=""L3149,L7378""",
Sn,2,"=""243.348""","=""0.003""","=""243.349""","=""0.003""","=""-0.001""","=""41080.9""","=""160bl(Sn I)""","=""""","=""""","=""""","=""""",,"=""71493.273""","=""112574.1""","=""5s2.6p""","=""2P*""","=""1/2""","=""5s2.11d""","=""2D""","=""3/2""",2,4,,"=""""","=""L17864""",
Sn,2,"=""244.27""","=""""","=""244.27019""","=""0.00006""","="" 0.00""","=""40926""","=""5700:""","=""2.4e-03""","=""3.2e-04""","=""1.0e-02""","=""-2.89""",D+,"=""48368.185""","=""89294.055""","=""5s.5p2""","=""4P""","=""3/2""","=""5s2.4f""","=""2F*""","=""5/2""",4,6,,"=""T8718""","=""L18529""",
Sn,2,"=""244.89079""","=""0.00007""","=""244.89089""","=""0.00004""","=""-0.00010""","=""40822.163""","=""3500""","=""6.4e-01""","=""8.7e-02""","=""2.8e+00""","=""-0.46""",D+,"=""58844.181""","=""99666.327""","=""5s.5p2""","=""2D""","=""3/2""","=""5s2.5f""","=""2F*""","=""5/2""",4,6,,"=""T9352""","=""L3149""",
Sn,1,"=""245.52516""","=""0.00004""","=""245.52518""","=""0.00003""","=""-0.00002""","=""40716.699""","=""2300""","=""1.1e-02""","=""9.9e-04""","=""4.0e-02""","=""-2.3""",D,"=""3427.673""","=""44144.368""","=""5s2.5p2""","=""3P""","=""2""","=""5s2.5p.5d""","=""3D*""","=""2""",5,5,,"=""T4515""","=""L3149,L7378""",
Sn,1,"=""247.64013""","=""0.00004""","=""247.64015""","=""0.00004""","=""-0.00002""","=""40368.983""","=""760""","=""1.1e-02""","=""6.1e-04""","=""2.5e-02""","=""-2.5""",D,"=""8612.955""","=""48981.934""","=""5s2.5p2""","=""1D""","=""2""","=""5s2.5p.5d""","=""3P*""","=""1""",5,3,,"=""T4515""","=""L3149,L7378""",
