element,sp_num,obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,obs-ritz,wn(cm-1),intens,Aki(10^8 s^-1),fik,S(a.u.),log_gf,Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
Xe,1,"=""852.255""","=""0.001""","=""852.2543+""","=""""","=""0.0007""","=""11730.355""","=""30""","=""3.3e-03""","=""1.1e-02""","=""3.0e-01""","=""-1.96""",D+,"=""76196.767""","=""87927.131""","=""5p5.(2P*<1/2>).6s""","=""2[1/2]*""","=""0""","=""5p5.(2P*<3/2>).7p""","=""2[1/2]""","=""1""",1,3,,"=""T8608""","=""L4739""",
Xe,1,"=""853.010""","=""0.001""","=""853.0104+""","=""""","=""-0.0004""","=""11719.972""","=""30""","=""7.90e-03""","=""5.17e-03""","=""7.27e-01""","=""-1.587""",B+,"=""79212.465""","=""90932.432""","=""5p5.(2P*<3/2>).6p""","=""2[3/2]""","=""2""","=""5p5.(2P*<3/2>).8s""","=""2[3/2]*""","=""1""",5,3,,"=""T5818""","=""L4739""",
Xe,1,"=""855.397""","=""0.001""","=""855.400+""","=""""","=""-0.003""","=""11687.267""","=""2""","=""""","=""""","=""""","=""""",,"=""83889.971""","=""95577.20""","=""5p5.(2P*<3/2>).5d""","=""2[3/2]*""","=""1""","=""5p5.(2P*<3/2>).7f""","=""2[5/2]""","=""2""",3,5,,"=""""","=""L4739""",
Xe,1,"=""855.936""","=""0.02""","=""855.933+""","=""""","=""0.003""","=""11679.9""","=""4""","=""""","=""""","=""""","=""""",,"=""82430.204""","=""94110.15""","=""5p5.(2P*<3/2>).5d""","=""2[5/2]*""","=""3""","=""5p5.(2P*<3/2>).9p""","=""2[5/2]""","=""2""",7,5,,"=""""","=""L4093c2""",
Xe,1,"=""856.47""","=""0.01""","=""856.4737+""","=""""","=""-0.004""","=""11672.63""","=""1-""","=""""","=""""","=""""","=""""",,"=""83889.971""","=""95562.546""","=""5p5.(2P*<3/2>).5d""","=""2[3/2]*""","=""1""","=""5p5.(2P*<3/2>).7f""","=""2[3/2]""","=""2""",3,5,,"=""""","=""L4739""",
Xe,2,"=""856.51""","=""""","=""856.50+""","=""""","=""0.01""","=""11672.1""","=""1h""","=""""","=""""","=""""","=""""",,"=""149682.65""","=""161354.8""","=""5s2.5p4.(3P<1>).4f""","=""2[3]*""","=""7/2""","=""5s2.5p4.(3P<1>).5g""","=""2[4]""","=""9/2""",8,10,,"=""""","=""L6925""",
Xe,2,"=""856.67""","=""""","=""856.71+""","=""""","=""-0.04""","=""11669.9""","=""2h""","=""""","=""""","=""""","=""""",,"=""139782.0""","=""151451.30""","=""5s2.5p4.(3P<2>).4f""","=""2[5]*""","=""11/2""","=""5s2.5p4.(3P<2>).5g""","=""2[5]""","=""11/2""",12,12,,"=""""","=""L6925""",
Xe,1,"=""857.601""","=""0.001""","=""857.6022+""","=""""","=""-0.0012""","=""11657.232""","=""200""","=""5.28e-02""","=""1.94e-02""","=""1.65e+00""","=""-1.23""",B,"=""77185.041""","=""88842.256""","=""5p5.(2P*<1/2>).6s""","=""2[1/2]*""","=""1""","=""5p5.(2P*<3/2>).7p""","=""2[1/2]""","=""0""",3,1,,"=""T8608n,T6672""","=""L4739""",
Xe,2,"=""858.40""","=""""","=""858.410+""","=""""","=""-0.01""","=""11646.4""","=""1""","=""""","=""""","=""""","=""""",,"=""112924.84""","=""124571.09""","=""5s2.5p4.(1D<2>).6s""","=""2[2]""","=""3/2""","=""5s2.5p4.(3P<1>).6p""","=""2[1]*""","=""1/2""",4,2,,"=""""","=""L6925""",
Xe,2,"=""860.423""","=""""","=""860.423+""","=""""","=""0.000""","=""11619.00""","=""50Hw""","=""""","=""""","=""""","=""""",,"=""139903.63""","=""151522.63""","=""5s2.5p4.(3P<2>).4f""","=""2[5]*""","=""9/2""","=""5s2.5p4.(3P<2>).5g""","=""2[6]""","=""11/2""",10,12,,"=""""","=""L6925""",
Xe,1,"=""862.424""","=""0.001""","=""862.4216+""","=""""","=""0.0024""","=""11592.040""","=""80""","=""1.06e-02""","=""1.18e-02""","=""1.68e+00""","=""-1.228""",B+,"=""79212.465""","=""90804.538""","=""5p5.(2P*<3/2>).6p""","=""2[3/2]""","=""2""","=""5p5.(2P*<3/2>).8s""","=""2[3/2]*""","=""2""",5,5,,"=""T5818""","=""L4739""",
Xe,2,"=""862.894""","=""""","=""862.888+""","=""""","=""0.006""","=""11585.73""","=""25h""","=""""","=""""","=""""","=""""",,"=""112703.64""","=""124289.45""","=""5s2.5p4.(3P<1>).5d""","=""2[2]""","=""5/2""","=""5s2.5p4.(3P<1>).6p""","=""2[1]*""","=""3/2""",6,4,,"=""""","=""L6925""",
Xe,1,"=""864.854""","=""0.001""","=""864.8504+""","=""""","=""0.0036""","=""11559.470""","=""250""","=""2.4e-02""","=""2.7e-02""","=""2.3e+00""","=""-1.08""",D+,"=""77185.041""","=""88744.559""","=""5p5.(2P*<1/2>).6s""","=""2[1/2]*""","=""1""","=""5p5.(2P*<3/2>).7p""","=""2[3/2]""","=""1""",3,3,,"=""T8608""","=""L4739""",
Xe,1,"=""869.220""","=""0.001""","=""869.2162+""","=""""","=""0.0038""","=""11501.408""","=""100""","=""1.08e-02""","=""2.05e-02""","=""1.76e+00""","=""-1.21""",B,"=""77185.041""","=""88686.500""","=""5p5.(2P*<1/2>).6s""","=""2[1/2]*""","=""1""","=""5p5.(2P*<3/2>).7p""","=""2[3/2]""","=""2""",3,5,,"=""T8608n,T6672""","=""L4739""",
Xe,1,"=""869.686""","=""0.001""","=""869.6812+""","=""""","=""0.0048""","=""11495.246""","=""200""","=""""","=""""","=""""","=""""",,"=""81925.514""","=""93420.823""","=""5p5.(2P*<3/2>).5d""","=""2[5/2]*""","=""2""","=""5p5.(2P*<3/2>).5f""","=""2[7/2]""","=""3""",5,7,,"=""""","=""L4739""",
Xe,1,"=""870.964""","=""0.001""","=""870.9584+""","=""""","=""0.0056""","=""11478.378""","=""40""","=""""","=""""","=""""","=""""",,"=""81925.514""","=""93403.966""","=""5p5.(2P*<3/2>).5d""","=""2[5/2]*""","=""2""","=""5p5.(2P*<3/2>).5f""","=""2[5/2]""","=""2""",5,5,,"=""""","=""L4739""",
Xe,1,"=""871.154""","=""0.001""","=""871.1481+""","=""""","=""0.0059""","=""11475.875""","=""2""","=""""","=""""","=""""","=""""",,"=""81925.514""","=""93401.466""","=""5p5.(2P*<3/2>).5d""","=""2[5/2]*""","=""2""","=""5p5.(2P*<3/2>).5f""","=""2[5/2]""","=""3""",5,7,,"=""""","=""L4739""",
Xe,2,"=""871.619""","=""""","=""871.618+""","=""""","=""0.001""","=""11469.75""","=""50h""","=""""","=""""","=""""","=""""",,"=""105313.33""","=""116783.09""","=""5s2.5p4.(3P<2>).5d""","=""2[1]""","=""3/2""","=""5s2.5p4.(3P<2>).6p""","=""2[1]*""","=""3/2""",4,4,,"=""""","=""L6925""",
Xe,1,"=""873.9372""","=""0.0002""","=""873.9377+""","=""""","=""-0.0005""","=""11439.328""","=""300""","=""""","=""""","=""""","=""""",,"=""77269.145""","=""88708.466""","=""5p5.(2P*<3/2>).6p""","=""2[1/2]""","=""1""","=""5p5.(2P*<3/2>).6d""","=""2[3/2]*""","=""2""",3,5,,"=""""","=""L7292""",
Xe,2,"=""875.214""","=""""","=""875.216+""","=""""","=""-0.002""","=""11422.64""","=""7H""","=""""","=""""","=""""","=""""",,"=""140029.99""","=""151452.61""","=""5s2.5p4.(3P<2>).4f""","=""2[4]*""","=""7/2""","=""5s2.5p4.(3P<2>).5g""","=""2[4]""","=""9/2""",8,10,,"=""""","=""L6925""",
Xe,1,"=""875.820""","=""0.001""","=""875.8174+""","=""""","=""0.0026""","=""11414.736""","=""100""","=""""","=""""","=""""","=""""",,"=""78119.798""","=""89534.568""","=""5p5.(2P*<3/2>).6p""","=""2[5/2]""","=""2""","=""5p5.(2P*<3/2>).6d""","=""2[5/2]*""","=""3""",5,7,,"=""""","=""L4739""",
Xe,2,"=""876.014""","=""""","=""876.008+""","=""""","=""0.006""","=""11412.21""","=""6H""","=""""","=""""","=""""","=""""",,"=""140029.99""","=""151442.28""","=""5s2.5p4.(3P<2>).4f""","=""2[4]*""","=""7/2""","=""5s2.5p4.(3P<2>).5g""","=""2[5]""","=""9/2""",8,10,,"=""""","=""L6925""",
Xe,2,"=""878.588""","=""""","=""878.588+""","=""""","="" 0.000""","=""11378.77""","=""4Hw""","=""""","=""""","=""""","=""""",,"=""140185.67""","=""151564.44""","=""5s2.5p4.(3P<2>).4f""","=""2[1]*""","=""1/2""","=""5s2.5p4.(3P<2>).5g""","=""2[2]""","=""3/2""",2,4,,"=""""","=""L6925""",
Xe,2,"=""879.692""","=""""","=""879.683+""","=""""","=""0.009""","=""11364.49""","=""2h""","=""""","=""""","=""""","=""""",,"=""112924.84""","=""124289.45""","=""5s2.5p4.(1D<2>).6s""","=""2[2]""","=""3/2""","=""5s2.5p4.(3P<1>).6p""","=""2[1]*""","=""3/2""",4,4,,"=""""","=""L6925""",
Xe,2,"=""880.461""","=""""","=""880.457+""","=""""","=""0.004""","=""11354.57""","=""30*""","=""""","=""""","=""""","=""""",,"=""140209.99""","=""151564.61""","=""5s2.5p4.(3P<2>).4f""","=""2[2]*""","=""5/2""","=""5s2.5p4.(3P<2>).5g""","=""2[2]""","=""5/2""",6,6,,"=""""","=""L6925""",
Xe,2,"=""880.461""","=""""","=""880.459+""","=""""","=""0.002""","=""11354.57""","=""30*""","=""""","=""""","=""""","=""""",,"=""120853.16""","=""132207.76""","=""5s2.5p4.(1D<2>).5d""","=""2[3]""","=""7/2""","=""5s2.5p4.(1D<2>).6p""","=""2[2]*""","=""5/2""",8,6,,"=""""","=""L6925""",
Xe,1,"=""881.94106""","=""0.00005""","=""881.9410+""","=""""","=""0.0000""","=""11335.5135""","=""5000""","=""3.00e-01""","=""4.90e-01""","=""7.12e+01""","=""0.389""",A+,"=""67067.547""","=""78403.061""","=""5p5.(2P*<3/2>).6s""","=""2[3/2]*""","=""2""","=""5p5.(2P*<3/2>).6p""","=""2[5/2]""","=""3""",5,7,,"=""T3269""","=""L7292c110""",
Xe,1,"=""885.144""","=""0.001""","=""885.1427+""","=""""","=""0.0013""","=""11294.495""","=""1""","=""""","=""""","=""""","=""""",,"=""80970.438""","=""92264.950""","=""5p5.(2P*<3/2>).5d""","=""2[7/2]*""","=""3""","=""5p5.(2P*<3/2>).8p""","=""2[5/2]""","=""3""",7,7,,"=""""","=""L4739""",
Xe,2,"=""885.574""","=""""","=""885.582+""","=""""","=""-0.008""","=""11289.01""","=""5H""","=""""","=""""","=""""","=""""",,"=""140209.99""","=""151498.90""","=""5s2.5p4.(3P<2>).4f""","=""2[2]*""","=""5/2""","=""5s2.5p4.(3P<2>).5g""","=""2[3]""","=""7/2""",6,8,,"=""""","=""L6925""",
Xe,1,"=""886.232""","=""0.001""","=""886.2320+""","=""""","=""0.0000""","=""11280.630""","=""300""","=""""","=""""","=""""","=""""",,"=""77269.145""","=""88549.775""","=""5p5.(2P*<3/2>).6p""","=""2[1/2]""","=""1""","=""5p5.(2P*<3/2>).6d""","=""2[1/2]*""","=""1""",3,3,,"=""""","=""L4739""",
Xe,3,"=""886.940""","=""0.005""","=""886.971+""","=""""","=""-0.031""","=""11271.62""","=""(2)H""","=""""","=""""","=""""","=""""",,"=""186589.15""","=""197860.38""","=""5s2.5p3.(4S*).6d""","=""3D*""","=""1""","=""5s2.5p3.(4S*).5f""","=""5F""","=""2""",3,5,,"=""""","=""L10579""",
Xe,1,"=""888.571""","=""0.001""","=""888.5719+""","=""""","=""-0.0009""","=""11250.936""","=""10""","=""""","=""""","=""""","=""""",,"=""80970.438""","=""92221.362""","=""5p5.(2P*<3/2>).5d""","=""2[7/2]*""","=""3""","=""5p5.(2P*<3/2>).8p""","=""2[5/2]""","=""2""",7,5,,"=""""","=""L4739""",
Xe,2,"=""889.67""","=""""","=""889.703+""","=""""","=""-0.03""","=""11237.0""","=""1h-""","=""""","=""""","=""""","=""""",,"=""140209.99""","=""151446.61""","=""5s2.5p4.(3P<2>).4f""","=""2[2]*""","=""5/2""","=""5s2.5p4.(3P<2>).5g""","=""2[4]""","=""7/2""",6,8,,"=""""","=""L6925""",
