element,sp_num,obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,obs-ritz,wn(cm-1),intens,Aki(10^8 s^-1),fik,S(a.u.),log_gf,Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
Y,39,"=""""","=""""","=""0.060380720""","=""0.000000009""","=""""","=""165615780""","=""""","=""4.3986e+05""","=""2.4042e-03""","=""9.5582e-06""","=""-2.31800""",AA,"=""0""","=""165615780""","=""1s""","=""2S""","=""1/2""","=""6p""","=""2P*""","=""1/2""",2,2,,"=""T7771""","=""""",
Y,39,"=""""","=""""","=""0.061126873""","=""0.000000010""","=""""","=""163594170""","=""""","=""7.8821e+05""","=""8.8307e-03""","=""3.5541e-05""","=""-1.75298""",AA,"=""0""","=""163594170""","=""1s""","=""2S""","=""1/2""","=""5p""","=""2P*""","=""3/2""",2,4,,"=""T7771""","=""""",
Y,39,"=""""","=""""","=""0.061148159""","=""0.000000011""","=""""","=""163537220""","=""""","=""7.6967e+05""","=""4.3145e-03""","=""1.7371e-05""","=""-2.06404""",AA,"=""0""","=""163537220""","=""1s""","=""2S""","=""1/2""","=""5p""","=""2P*""","=""1/2""",2,2,,"=""T7771""","=""""",
Y,39,"=""""","=""""","=""0.062574186""","=""0.000000015""","=""""","=""159810310""","=""""","=""1.5636e+06""","=""1.8357e-02""","=""7.5631e-05""","=""-1.43517""",AA,"=""0""","=""159810310""","=""1s""","=""2S""","=""1/2""","=""4p""","=""2P*""","=""3/2""",2,4,,"=""T7771""","=""""",
Y,39,"=""""","=""""","=""0.062617851""","=""0.000000021""","=""""","=""159698870""","=""""","=""1.5365e+06""","=""9.0322e-03""","=""3.7239e-05""","=""-1.74318""",AA,"=""0""","=""159698870""","=""1s""","=""2S""","=""1/2""","=""4p""","=""2P*""","=""1/2""",2,2,,"=""T7771""","=""""",
Y,39,"=""""","=""""","=""0.06594695""","=""0.00000003""","=""""","=""151637040""","=""""","=""3.8295e+06""","=""4.9936e-02""","=""2.1683e-04""","=""-1.00055""",AA,"=""0""","=""151637040""","=""1s""","=""2S""","=""1/2""","=""3p""","=""2P*""","=""3/2""",2,4,,"=""T7771""","=""""",
Y,39,"=""""","=""""","=""0.06606224""","=""0.00000004""","=""""","=""151372400""","=""""","=""3.8104e+06""","=""2.4930e-02""","=""1.0844e-04""","=""-1.30224""",AA,"=""0""","=""151372400""","=""1s""","=""2S""","=""1/2""","=""3p""","=""2P*""","=""1/2""",2,2,,"=""T7771""","=""""",
Y,39,"=""""","=""""","=""0.077900226""","=""0.000000019""","=""""","=""128369330""","=""""","=""1.4189e+07""","=""2.5817e-01""","=""1.3242e-03""","=""-0.28706""",AA,"=""0""","=""128369331.8""","=""1s""","=""2S""","=""1/2""","=""2p""","=""2P*""","=""3/2""",2,4,,"=""T7771""","=""""",
Y,39,"=""""","=""""","=""0.078445217""","=""0.000000019""","=""""","=""127477500""","=""""","=""1.4605e+07""","=""1.3474e-01""","=""6.9592e-04""","=""-0.56948""",AA,"=""0""","=""127477498""","=""1s""","=""2S""","=""1/2""","=""2p""","=""2P*""","=""1/2""",2,2,,"=""T7771""","=""""",
Y,37,"=""""","=""""","=""0.0798307""","=""0.0000004""","=""""","=""125265100""","=""""","=""""","=""""","=""""","=""""",,"=""[633444]""","=""(125898590)""","=""1s2.2p""","=""2P*""","=""1/2""","=""1s.2p+2""","=""(1/2,0)""","=""1/2""",2,2,,"=""""","=""""",
Y,37,"=""""","=""""","=""0.0799411""","=""0.0000004""","=""""","=""125092200""","=""""","=""""","=""""","=""""","=""""",,"=""[633444]""","=""(125725600)""","=""1s2.2p""","=""2P*""","=""1/2""","=""1s.2p+2.(2)""","=""(1/2,2)""","=""3/2""",2,4,,"=""""","=""""",
Y,37,"=""""","=""""","=""0.0802482""","=""0.0000004""","=""""","=""124613400""","=""""","=""""","=""""","=""""","=""""",,"=""0""","=""124613420""","=""1s2.2s""","=""2S""","=""1/2""","=""1s.2s.(0).2p+""","=""(0,3/2)*""","=""3/2""",2,4,,"=""""","=""""",
Y,37,"=""""","=""""","=""0.0803032""","=""0.0000004""","=""""","=""124528000""","=""""","=""""","=""""","=""""","=""""",,"=""0""","=""124528040""","=""1s2.2s""","=""2S""","=""1/2""","=""1s.2s.(1).2p+""","=""(1,3/2)*""","=""1/2""",2,2,,"=""""","=""""",
Y,37,"=""""","=""""","=""0.0803041""","=""0.0000004""","=""""","=""124526600""","=""""","=""""","=""""","=""""","=""""",,"=""[1372019]""","=""(125898590)""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s.2p+2""","=""(1/2,0)""","=""1/2""",4,2,,"=""""","=""""",
Y,37,"=""""","=""""","=""0.0804159""","=""0.0000004""","=""""","=""124353600""","=""""","=""""","=""""","=""""","=""""",,"=""[1372019]""","=""(125725600)""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s.2p+2.(2)""","=""(1/2,2)""","=""3/2""",4,4,,"=""""","=""""",
Y,37,"=""""","=""""","=""0.0804256""","=""0.0000004""","=""""","=""124338600""","=""""","=""""","=""""","=""""","=""""",,"=""0""","=""124338590""","=""1s2.2s""","=""2S""","=""1/2""","=""1s.2s.(1).2p+""","=""(1,3/2)*""","=""3/2""",2,4,,"=""""","=""""",
Y,37,"=""""","=""""","=""0.0804466""","=""0.0000004""","=""""","=""124306100""","=""""","=""""","=""""","=""""","=""""",,"=""[633444]""","=""(124939570)""","=""1s2.2p""","=""2P*""","=""1/2""","=""1s.2p-.(0).2p+""","=""(0,3/2)""","=""3/2""",2,4,,"=""""","=""""",
Y,37,"=""""","=""""","=""0.0804861""","=""0.0000004""","=""""","=""124245000""","=""""","=""""","=""""","=""""","=""""",,"=""[633444]""","=""(124878460)""","=""1s2.2p""","=""2P*""","=""1/2""","=""1s.2p-.(1).2p+""","=""(1,3/2)""","=""1/2""",2,2,,"=""""","=""""",
Y,37,"=""""","=""""","=""0.0805590""","=""0.0000004""","=""""","=""124132700""","=""""","=""""","=""""","=""""","=""""",,"=""[1372019]""","=""(125504710)""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s.2p+2.(2)""","=""(1/2,2)""","=""5/2""",4,6,,"=""""","=""""",
Y,37,"=""""","=""""","=""0.0805725""","=""0.0000004""","=""""","=""124111800""","=""""","=""""","=""""","=""""","=""""",,"=""[633444]""","=""(124745280)""","=""1s2.2p""","=""2P*""","=""1/2""","=""1s.2p-(1).2p+""","=""(1,3/2)""","=""5/2""",2,6,,"=""""","=""""",
Y,37,"=""""","=""""","=""0.0806372""","=""0.0000004""","=""""","=""124012200""","=""""","=""""","=""""","=""""","=""""",,"=""[633444]""","=""(124645670)""","=""1s2.2p""","=""2P*""","=""1/2""","=""1s.2p-.(1).2p+""","=""(1,3/2)""","=""3/2""",2,4,,"=""""","=""""",
Y,37,"=""""","=""""","=""0.0806675""","=""0.0000004""","=""""","=""123965600""","=""""","=""""","=""""","=""""","=""""",,"=""0""","=""123965630""","=""1s2.2s""","=""2S""","=""1/2""","=""1s.2s.(1).2p+""","=""(1,3/2)*""","=""5/2""",2,6,,"=""""","=""""",
Y,37,"=""""","=""""","=""0.0807950""","=""0.0000004""","=""""","=""123770000""","=""""","=""""","=""""","=""""","=""""",,"=""0""","=""123770020""","=""1s2.2s""","=""2S""","=""1/2""","=""1s.2s.(0).2p-""","=""(0,1/2)*""","=""1/2""",2,2,,"=""""","=""""",
Y,37,"=""""","=""""","=""0.0809274""","=""0.0000004""","=""""","=""123567600""","=""""","=""""","=""""","=""""","=""""",,"=""[1372019]""","=""(124939570)""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s.2p-.(0).2p+""","=""(0,3/2)""","=""3/2""",4,4,,"=""""","=""""",
Y,37,"=""""","=""""","=""0.0809674""","=""0.0000004""","=""""","=""123506400""","=""""","=""""","=""""","=""""","=""""",,"=""[1372019]""","=""(124878460)""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s.2p-.(1).2p+""","=""(1,3/2)""","=""1/2""",4,2,,"=""""","=""""",
Y,37,"=""""","=""""","=""0.0810105""","=""0.0000004""","=""""","=""123440800""","=""""","=""""","=""""","=""""","=""""",,"=""[633444]""","=""(124074230)""","=""1s2.2p""","=""2P*""","=""1/2""","=""1s.2p-2""","=""(1/2,0)""","=""1/2""",2,2,,"=""""","=""""",
Y,37,"=""""","=""""","=""0.0810548""","=""0.0000004""","=""""","=""123373300""","=""""","=""""","=""""","=""""","=""""",,"=""[1372019]""","=""(124745280)""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s.2p-(1).2p+""","=""(1,3/2)""","=""5/2""",4,6,,"=""""","=""""",
Y,37,"=""""","=""""","=""0.0810817""","=""0.0000004""","=""""","=""123332300""","=""""","=""""","=""""","=""""","=""""",,"=""0""","=""123332340""","=""1s2.2s""","=""2S""","=""1/2""","=""1s.2s.(1).2p-""","=""(1,1/2)*""","=""3/2""",2,4,,"=""""","=""""",
Y,37,"=""""","=""""","=""0.0811203""","=""0.0000004""","=""""","=""123273700""","=""""","=""""","=""""","=""""","=""""",,"=""[1372019]""","=""(124645670)""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s.2p-.(1).2p+""","=""(1,3/2)""","=""3/2""",4,4,,"=""""","=""""",
Y,37,"=""""","=""""","=""0.0811408""","=""0.0000004""","=""""","=""123242600""","=""""","=""""","=""""","=""""","=""""",,"=""0""","=""123242590""","=""1s2.2s""","=""2S""","=""1/2""","=""1s.2s.(1).2p-""","=""(1,1/2)*""","=""1/2""",2,2,,"=""""","=""""",
Y,37,"=""""","=""""","=""0.0814981""","=""0.0000004""","=""""","=""122702200""","=""""","=""""","=""""","=""""","=""""",,"=""[1372019]""","=""(124074230)""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s.2p-2""","=""(1/2,0)""","=""1/2""",4,2,,"=""""","=""""",
Y,37,"=""""","=""""","=""0.0816668""","=""0.0000005""","=""""","=""122448800""","=""""","=""""","=""""","=""""","=""""",,"=""[633444]""","=""(123082260)""","=""1s2.2p""","=""2P*""","=""1/2""","=""1s.2s2""","=""(1/2,0)""","=""1/2""",2,2,,"=""""","=""""",
Y,37,"=""""","=""""","=""0.0821624""","=""0.0000005""","=""""","=""121710200""","=""""","=""""","=""""","=""""","=""""",,"=""[1372019]""","=""(123082260)""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s.2s2""","=""(1/2,0)""","=""1/2""",4,2,,"=""""","=""""",
Y,39,"=""""","=""""","=""0.26219898""","=""0.00000020""","=""""","=""38138970""","=""""","=""5.9436e+03""","=""6.1258e-04""","=""1.0576e-05""","=""-2.91180""",AA,"=""(127477498)""","=""(165616472)""","=""2p""","=""2P*""","=""1/2""","=""6s""","=""2S""","=""1/2""",2,2,,"=""T7771""","=""""",
Y,39,"=""""","=""""","=""0.26232958""","=""0.00000017""","=""""","=""38119986""","=""""","=""6.8435e+04""","=""7.0604e-03""","=""1.2195e-04""","=""-1.85014""",AA,"=""(127495794)""","=""(165615780)""","=""2s""","=""2S""","=""1/2""","=""6p""","=""2P*""","=""1/2""",2,2,,"=""T7771""","=""""",
Y,39,"=""""","=""""","=""0.26847699""","=""0.00000022""","=""""","=""37247140""","=""""","=""1.3730e+04""","=""7.4183e-04""","=""2.6227e-05""","=""-2.52764""",AA,"=""(128369331.8)""","=""(165616472)""","=""2p""","=""2P*""","=""3/2""","=""6s""","=""2S""","=""1/2""",4,2,,"=""T7771""","=""""",
Y,39,"=""""","=""""","=""0.27688126""","=""0.00000017""","=""""","=""36116565""","=""""","=""1.9346e+05""","=""4.4469e-02""","=""8.1069e-04""","=""-1.05091""",AA,"=""(127477498)""","=""(163594063.1)""","=""2p""","=""2P*""","=""1/2""","=""5d""","=""2D""","=""3/2""",2,4,,"=""T7771""","=""""",
Y,39,"=""""","=""""","=""0.27702077""","=""0.00000020""","=""""","=""36098380""","=""""","=""1.1445e+05""","=""2.6335e-02""","=""4.8035e-04""","=""-1.27843""",AA,"=""(127495794)""","=""(163594170)""","=""2s""","=""2S""","=""1/2""","=""5p""","=""2P*""","=""3/2""",2,4,,"=""T7771""","=""""",
Y,39,"=""""","=""""","=""0.2773085""","=""0.0000003""","=""""","=""36060920""","=""""","=""1.0440e+04""","=""1.2036e-03""","=""2.1977e-05""","=""-2.61848""",AA,"=""(127477498)""","=""(163538420)""","=""2p""","=""2P*""","=""1/2""","=""5s""","=""2S""","=""1/2""",2,2,,"=""T7771""","=""""",
Y,39,"=""""","=""""","=""0.27745850""","=""0.00000023""","=""""","=""36041430""","=""""","=""1.1896e+05""","=""1.3729e-02""","=""2.5081e-04""","=""-1.56132""",AA,"=""(127495794)""","=""(163537220)""","=""2s""","=""2S""","=""1/2""","=""5p""","=""2P*""","=""1/2""",2,2,,"=""T7771""","=""""",
Y,39,"=""""","=""""","=""0.28374357""","=""0.00000018""","=""""","=""35243089""","=""""","=""2.1828e+05""","=""3.9519e-02""","=""1.4766e-03""","=""-0.80113""",AA,"=""(128369331.8)""","=""(163612421.1)""","=""2p""","=""2P*""","=""3/2""","=""5d""","=""2D""","=""5/2""",4,6,,"=""T7771""","=""""",
Y,39,"=""""","=""""","=""0.28389145""","=""0.00000018""","=""""","=""35224731""","=""""","=""3.5588e+04""","=""4.3000e-03""","=""1.6075e-04""","=""-1.76447""",AA,"=""(128369331.8)""","=""(163594063.1)""","=""2p""","=""2P*""","=""3/2""","=""5d""","=""2D""","=""3/2""",4,4,,"=""T7771""","=""""",
Y,39,"=""""","=""""","=""0.2843406""","=""0.0000003""","=""""","=""35169090""","=""""","=""2.4147e+04""","=""1.4634e-03""","=""5.4795e-05""","=""-2.23257""",AA,"=""(128369331.8)""","=""(163538420)""","=""2p""","=""2P*""","=""3/2""","=""5s""","=""2S""","=""1/2""",4,2,,"=""T7771""","=""""",
Y,39,"=""""","=""""","=""0.30928533""","=""0.00000021""","=""""","=""32332604""","=""""","=""4.2054e+05""","=""1.2062e-01""","=""2.4563e-03""","=""-0.61756""",AA,"=""(127477498)""","=""(159810102.2)""","=""2p""","=""2P*""","=""1/2""","=""4d""","=""2D""","=""3/2""",2,4,,"=""T7771""","=""""",
Y,39,"=""""","=""""","=""0.3094584""","=""0.0000004""","=""""","=""32314520""","=""""","=""2.2239e+05""","=""6.3856e-02""","=""1.3011e-03""","=""-0.89377""",AA,"=""(127495794)""","=""(159810310)""","=""2s""","=""2S""","=""1/2""","=""4p""","=""2P*""","=""3/2""",2,4,,"=""T7771""","=""""",
Y,39,"=""""","=""""","=""0.3103305""","=""0.0000006""","=""""","=""32223710""","=""""","=""2.0936e+04""","=""3.0227e-03""","=""6.1763e-05""","=""-2.21857""",AA,"=""(127477498)""","=""(159701210)""","=""2p""","=""2P*""","=""1/2""","=""4s""","=""2S""","=""1/2""",2,2,,"=""T7771""","=""""",
Y,39,"=""""","=""""","=""0.3105293""","=""0.0000005""","=""""","=""32203080""","=""""","=""2.3387e+05""","=""3.3809e-02""","=""6.9126e-04""","=""-1.16994""",AA,"=""(127495794)""","=""(159698870)""","=""2s""","=""2S""","=""1/2""","=""4p""","=""2P*""","=""1/2""",2,2,,"=""T7771""","=""""",
Y,39,"=""""","=""""","=""0.31769613""","=""0.00000022""","=""""","=""31476618""","=""""","=""4.7749e+05""","=""1.0838e-01""","=""4.5341e-03""","=""-0.36300""",AA,"=""(128369331.8)""","=""(159845950.2)""","=""2p""","=""2P*""","=""3/2""","=""4d""","=""2D""","=""5/2""",4,6,,"=""T7771""","=""""",
Y,39,"=""""","=""""","=""0.31805836""","=""0.00000023""","=""""","=""31440770""","=""""","=""7.8310e+04""","=""1.1877e-02""","=""4.9743e-04""","=""-1.32325""",AA,"=""(128369331.8)""","=""(159810102.2)""","=""2p""","=""2P*""","=""3/2""","=""4d""","=""2D""","=""3/2""",4,4,,"=""T7771""","=""""",
Y,39,"=""""","=""""","=""0.3191638""","=""0.0000007""","=""""","=""31331880""","=""""","=""4.8563e+04""","=""3.7082e-03""","=""1.5585e-04""","=""-1.82878""",AA,"=""(128369331.8)""","=""(159701210)""","=""2p""","=""2P*""","=""3/2""","=""4s""","=""2S""","=""1/2""",4,2,,"=""T7771""","=""""",
Y,39,"=""""","=""""","=""0.4139234""","=""0.0000004""","=""""","=""24159059""","=""""","=""1.2906e+06""","=""6.6303e-01""","=""1.8070e-02""","=""0.12256""",AA,"=""(127477498)""","=""(151636557)""","=""2p""","=""2P*""","=""1/2""","=""3d""","=""2D""","=""3/2""",2,4,,"=""T7771""","=""""",
Y,39,"=""""","=""""","=""0.4142288""","=""0.0000011""","=""""","=""24141250""","=""""","=""5.0665e+05""","=""2.6066e-01""","=""7.1092e-03""","=""-0.28289""",AA,"=""(127495794)""","=""(151637040)""","=""2s""","=""2S""","=""1/2""","=""3p""","=""2P*""","=""3/2""",2,4,,"=""T7771""","=""""",
Y,39,"=""""","=""""","=""0.4184028""","=""0.0000018""","=""""","=""23900410""","=""""","=""5.1393e+04""","=""1.3488e-02""","=""3.7158e-04""","=""-1.56902""",AA,"=""(127477498)""","=""(151377910)""","=""2p""","=""2P*""","=""1/2""","=""3s""","=""2S""","=""1/2""",2,2,,"=""T7771""","=""""",
Y,39,"=""""","=""""","=""0.4188200""","=""0.0000018""","=""""","=""23876610""","=""""","=""5.4858e+05""","=""1.4426e-01""","=""3.9782e-03""","=""-0.53982""",AA,"=""(127495794)""","=""(151372400)""","=""2s""","=""2S""","=""1/2""","=""3p""","=""2P*""","=""1/2""",2,2,,"=""T7771""","=""""",
Y,39,"=""""","=""""","=""0.4282278""","=""0.0000004""","=""""","=""23352055""","=""""","=""1.4917e+06""","=""6.1513e-01""","=""3.4688e-02""","=""0.39103""",AA,"=""(128369331.8)""","=""(151721387)""","=""2p""","=""2P*""","=""3/2""","=""3d""","=""2D""","=""5/2""",4,6,,"=""T7771""","=""""",
Y,39,"=""""","=""""","=""0.4297891""","=""0.0000004""","=""""","=""23267225""","=""""","=""2.4814e+05""","=""6.8717e-02""","=""3.8891e-03""","=""-0.56088""",AA,"=""(128369331.8)""","=""(151636557)""","=""2p""","=""2P*""","=""3/2""","=""3d""","=""2D""","=""3/2""",4,4,,"=""T7771""","=""""",
Y,39,"=""""","=""""","=""0.4346205""","=""0.0000019""","=""""","=""23008580""","=""""","=""1.2051e+05""","=""1.7064e-02""","=""9.7660e-04""","=""-1.16587""",AA,"=""(128369331.8)""","=""(151377910)""","=""2p""","=""2P*""","=""3/2""","=""3s""","=""2S""","=""1/2""",4,2,,"=""T7771""","=""""",
Y,39,"=""""","=""""","=""0.702046""","=""0.000005""","=""""","=""14244070""","=""""","=""4.0671e+03""","=""3.0052e-03""","=""1.3891e-04""","=""-2.22110""",AA,"=""(151372400)""","=""(165616472)""","=""3p""","=""2P*""","=""1/2""","=""6s""","=""2S""","=""1/2""",2,2,,"=""T7771""","=""""",
Y,39,"=""""","=""""","=""0.702352""","=""0.000005""","=""""","=""14237870""","=""""","=""2.2961e+04""","=""1.6981e-02""","=""7.8529e-04""","=""-1.46900""",AA,"=""(151377910)""","=""(165615780)""","=""3s""","=""2S""","=""1/2""","=""6p""","=""2P*""","=""1/2""",2,2,,"=""T7771""","=""""",
Y,39,"=""""","=""""","=""0.715337""","=""0.000003""","=""""","=""13979430""","=""""","=""9.2798e+03""","=""3.5595e-03""","=""3.3530e-04""","=""-1.84655""",AA,"=""(151637040)""","=""(165616472)""","=""3p""","=""2P*""","=""3/2""","=""6s""","=""2S""","=""1/2""",4,2,,"=""T7771""","=""""",
Y,39,"=""""","=""""","=""0.7153473""","=""0.0000005""","=""""","=""13979223""","=""""","=""2.2911e+03""","=""8.7884e-04""","=""8.2787e-05""","=""-2.45403""",AA,"=""(151636557)""","=""(165615780)""","=""3d""","=""2D""","=""3/2""","=""6p""","=""2P*""","=""1/2""",4,2,,"=""T7771""","=""""",
Y,39,"=""""","=""""","=""0.818219""","=""0.000007""","=""""","=""12221660""","=""""","=""6.6967e+04""","=""1.3443e-01""","=""7.2421e-03""","=""-0.57048""",AA,"=""(151372400)""","=""(163594063.1)""","=""3p""","=""2P*""","=""1/2""","=""5d""","=""2D""","=""3/2""",2,4,,"=""T7771""","=""""",
Y,39,"=""""","=""""","=""0.818581""","=""0.000007""","=""""","=""12216260""","=""""","=""3.6923e+04""","=""7.4183e-02""","=""3.9983e-03""","=""-0.82866""",AA,"=""(151377910)""","=""(163594170)""","=""3s""","=""2S""","=""1/2""","=""5p""","=""2P*""","=""3/2""",2,4,,"=""T7771""","=""""",
Y,39,"=""""","=""""","=""0.821961""","=""0.000007""","=""""","=""12166020""","=""""","=""7.2696e+03""","=""7.3633e-03""","=""3.9850e-04""","=""-1.83190""",AA,"=""(151372400)""","=""(163538420)""","=""3p""","=""2P*""","=""1/2""","=""5s""","=""2S""","=""1/2""",2,2,,"=""T7771""","=""""",
Y,39,"=""""","=""""","=""0.822415""","=""0.000007""","=""""","=""12159310""","=""""","=""3.9524e+04""","=""4.0078e-02""","=""2.1702e-03""","=""-1.09606""",AA,"=""(151377910)""","=""(163537220)""","=""3s""","=""2S""","=""1/2""","=""5p""","=""2P*""","=""1/2""",2,2,,"=""T7771""","=""""",
Y,39,"=""""","=""""","=""0.83501507""","=""0.00000021""","=""""","=""11975832""","=""""","=""9.9799e+04""","=""1.5648e-01""","=""1.7207e-02""","=""-0.20348""",AA,"=""(151636557)""","=""(163612388.8)""","=""3d""","=""2D""","=""3/2""","=""5f""","=""2F*""","=""5/2""",4,6,,"=""T7771""","=""""",
Y,39,"=""""","=""""","=""0.835046""","=""0.000004""","=""""","=""11975380""","=""""","=""7.8872e+04""","=""1.2368e-01""","=""1.3600e-02""","=""-0.30565""",AA,"=""(151637040)""","=""(163612421.1)""","=""3p""","=""2P*""","=""3/2""","=""5d""","=""2D""","=""5/2""",4,6,,"=""T7771""","=""""",
Y,39,"=""""","=""""","=""0.8362873""","=""0.0000009""","=""""","=""11957613""","=""""","=""3.5277e+02""","=""3.6988e-04""","=""4.0734e-05""","=""-2.82988""",AA,"=""(151636557)""","=""(163594170)""","=""3d""","=""2D""","=""3/2""","=""5p""","=""2P*""","=""3/2""",4,4,,"=""T7771""","=""""",
Y,39,"=""""","=""""","=""0.836329""","=""0.000004""","=""""","=""11957020""","=""""","=""1.3167e+04""","=""1.3807e-02""","=""1.5206e-03""","=""-1.25785""",AA,"=""(151637040)""","=""(163594063.1)""","=""3p""","=""2P*""","=""3/2""","=""5d""","=""2D""","=""3/2""",4,4,,"=""T7771""","=""""",
Y,39,"=""""","=""""","=""0.840239""","=""0.000005""","=""""","=""11901380""","=""""","=""1.6641e+04""","=""8.8068e-03""","=""9.7444e-04""","=""-1.45312""",AA,"=""(151637040)""","=""(163538420)""","=""3p""","=""2P*""","=""3/2""","=""5s""","=""2S""","=""1/2""",4,2,,"=""T7771""","=""""",
Y,39,"=""""","=""""","=""0.8402893""","=""0.0000014""","=""""","=""11900663""","=""""","=""4.3789e+03""","=""2.3176e-03""","=""2.5645e-04""","=""-2.03289""",AA,"=""(151636557)""","=""(163537220)""","=""3d""","=""2D""","=""3/2""","=""5p""","=""2P*""","=""1/2""",4,2,,"=""T7771""","=""""",
Y,39,"=""""","=""""","=""0.84032891""","=""0.00000021""","=""""","=""11900102""","=""""","=""1.0522e+05""","=""1.4852e-01""","=""2.4652e-02""","=""-0.05007""",AA,"=""(151721387)""","=""(163621489.3)""","=""3d""","=""2D""","=""5/2""","=""5f""","=""2F*""","=""7/2""",6,8,,"=""T7771""","=""""",
Y,39,"=""""","=""""","=""0.84097204""","=""0.00000022""","=""""","=""11891002""","=""""","=""6.9321e+03""","=""7.3499e-03""","=""1.2209e-03""","=""-1.35556""",AA,"=""(151721387)""","=""(163612388.8)""","=""3d""","=""2D""","=""5/2""","=""5f""","=""2F*""","=""5/2""",6,6,,"=""T7771""","=""""",
Y,39,"=""""","=""""","=""0.8422625""","=""0.0000009""","=""""","=""11872783""","=""""","=""3.3888e+03""","=""2.4027e-03""","=""3.9974e-04""","=""-1.84114""",AA,"=""(151721387)""","=""(163594170)""","=""3d""","=""2D""","=""5/2""","=""5p""","=""2P*""","=""3/2""",6,4,,"=""T7771""","=""""",
Y,39,"=""""","=""""","=""1.185157""","=""0.000014""","=""""","=""8437700""","=""""","=""1.3559e+05""","=""5.7102e-01""","=""4.4559e-02""","=""0.05768""",AA,"=""(151372400)""","=""(159810102.2)""","=""3p""","=""2P*""","=""1/2""","=""4d""","=""2D""","=""3/2""",2,4,,"=""T7771""","=""""",
Y,39,"=""""","=""""","=""1.185902""","=""0.000015""","=""""","=""8432400""","=""""","=""6.7623e+04""","=""2.8515e-01""","=""2.2266e-02""","=""-0.24389""",AA,"=""(151377910)""","=""(159810310)""","=""3s""","=""2S""","=""1/2""","=""4p""","=""2P*""","=""3/2""",2,4,,"=""T7771""","=""""",
Y,39,"=""""","=""""","=""1.200652""","=""0.000017""","=""""","=""8328810""","=""""","=""1.4791e+04""","=""3.1965e-02""","=""2.5270e-03""","=""-1.19429""",AA,"=""(151372400)""","=""(159701210)""","=""3p""","=""2P*""","=""1/2""","=""4s""","=""2S""","=""1/2""",2,2,,"=""T7771""","=""""",
Y,39,"=""""","=""""","=""1.201784""","=""0.000016""","=""""","=""8320960""","=""""","=""7.4380e+04""","=""1.6105e-01""","=""1.2744e-02""","=""-0.49200""",AA,"=""(151377910)""","=""(159698870)""","=""3s""","=""2S""","=""1/2""","=""4p""","=""2P*""","=""1/2""",2,2,,"=""T7771""","=""""",
Y,39,"=""""","=""""","=""1.2181262""","=""0.0000005""","=""""","=""8209330""","=""""","=""3.0092e+05""","=""1.0041e+00""","=""1.6107e-01""","=""0.60384""",AA,"=""(151636557)""","=""(159845887.2)""","=""3d""","=""2D""","=""3/2""","=""4f""","=""2F*""","=""5/2""",4,6,,"=""T7771""","=""""",
Y,39,"=""""","=""""","=""1.218188""","=""0.000009""","=""""","=""8208910""","=""""","=""1.6266e+05""","=""5.4281e-01""","=""8.7076e-02""","=""0.33671""",AA,"=""(151637040)""","=""(159845950.2)""","=""3p""","=""2P*""","=""3/2""","=""4d""","=""2D""","=""5/2""",4,6,,"=""T7771""","=""""",
Y,39,"=""""","=""""","=""1.223428""","=""0.000005""","=""""","=""8173750""","=""""","=""8.1829e+02""","=""1.8362e-03""","=""2.9583e-04""","=""-2.13402""",AA,"=""(151636557)""","=""(159810310)""","=""3d""","=""2D""","=""3/2""","=""4p""","=""2P*""","=""3/2""",4,4,,"=""T7771""","=""""",
Y,39,"=""""","=""""","=""1.223532""","=""0.000009""","=""""","=""8173060""","=""""","=""2.7473e+04""","=""6.1658e-02""","=""9.9343e-03""","=""-0.60795""",AA,"=""(151637040)""","=""(159810102.2)""","=""3p""","=""2P*""","=""3/2""","=""4d""","=""2D""","=""3/2""",4,4,,"=""T7771""","=""""",
Y,39,"=""""","=""""","=""1.2281606""","=""0.0000005""","=""""","=""8142257""","=""""","=""3.1893e+05""","=""9.6162e-01""","=""2.3328e-01""","=""0.76115""",AA,"=""(151721387)""","=""(159863644.3)""","=""3d""","=""2D""","=""5/2""","=""4f""","=""2F*""","=""7/2""",6,8,,"=""T7771""","=""""",
Y,39,"=""""","=""""","=""1.2308449""","=""0.0000005""","=""""","=""8124500""","=""""","=""2.1189e+04""","=""4.8126e-02""","=""1.1701e-02""","=""-0.53947""",AA,"=""(151721387)""","=""(159845887.2)""","=""3d""","=""2D""","=""5/2""","=""4f""","=""2F*""","=""5/2""",6,6,,"=""T7771""","=""""",
