element,sp_num,obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,obs-ritz,wn(cm-1),intens,Aki(10^8 s^-1),fik,S(a.u.),log_gf,Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
Ne,1,"=""1274.62264""","=""0.00015""","=""1274.62277""","=""0.00023""","=""-0.00013""","=""7843.3137""","=""540""","=""""","=""""","=""""","=""""",,"=""161699.6613""","=""169542.9742""","=""2s2.2p5.(2P*<3/2>).3d""","=""2[5/2]*""","=""2""","=""2s2.2p5.(2P*<3/2>).5f""","=""2[7/2]""","=""3""",5,7,,"=""""","=""L9097""",
Ne,1,"=""1274.91248""","=""0.00015""","=""1274.91280""","=""0.00023""","=""-0.00032""","=""7841.5306""","=""710""","=""""","=""""","=""""","=""""",,"=""161701.4486""","=""169542.9772""","=""2s2.2p5.(2P*<3/2>).3d""","=""2[5/2]*""","=""3""","=""2s2.2p5.(2P*<3/2>).5f""","=""2[7/2]""","=""4""",7,9,,"=""""","=""L9097""",
Ne,1,"=""1275.27222""","=""0.00014""","=""1275.27435""","=""0.00023""","=""-0.00213""","=""7839.3186""","=""120*""","=""""","=""""","=""""","=""""",,"=""161699.6613""","=""169538.9668""","=""2s2.2p5.(2P*<3/2>).3d""","=""2[5/2]*""","=""2""","=""2s2.2p5.(2P*<3/2>).5f""","=""2[5/2]""","=""3""",5,7,,"=""""","=""L9097""",
Ne,1,"=""1275.27222""","=""0.00014""","=""1275.27230""","=""0.00023""","=""-0.00008""","=""7839.3186""","=""120*""","=""""","=""""","=""""","=""""",,"=""161699.6613""","=""169538.9794""","=""2s2.2p5.(2P*<3/2>).3d""","=""2[5/2]*""","=""2""","=""2s2.2p5.(2P*<3/2>).5f""","=""2[5/2]""","=""2""",5,5,,"=""""","=""L9097""",
Ne,1,"=""1275.56507""","=""0.00014""","=""1275.56517""","=""0.00023""","=""-0.00010""","=""7837.5188""","=""170""","=""""","=""""","=""""","=""""",,"=""161701.4486""","=""169538.9668""","=""2s2.2p5.(2P*<3/2>).3d""","=""2[5/2]*""","=""3""","=""2s2.2p5.(2P*<3/2>).5f""","=""2[5/2]""","=""3""",7,7,,"=""""","=""L9097""",
Ne,1,"=""1275.99494""","=""0.00016""","=""1275.99496""","=""0.00023""","=""-0.00002""","=""7834.8784""","=""37""","=""""","=""""","=""""","=""""",,"=""163038.3544""","=""170873.2327""","=""2s2.2p5.(2P*<3/2>).4p""","=""2[3/2]""","=""2""","=""2s2.2p5.(2P*<3/2>).6d""","=""2[5/2]*""","=""3""",5,7,,"=""""","=""L9097""",
Ne,1,"=""1276.6582""","=""0.0003""","=""1276.65852""","=""0.00023""","=""-0.0003""","=""7830.8080""","=""6*""","=""""","=""""","=""""","=""""",,"=""161699.6613""","=""169530.4673""","=""2s2.2p5.(2P*<3/2>).3d""","=""2[5/2]*""","=""2""","=""2s2.2p5.(2P*<3/2>).5f""","=""2[3/2]""","=""1""",5,3,,"=""""","=""L9097""",
Ne,1,"=""1276.6582""","=""0.0003""","=""1276.65544""","=""0.00023""","=""0.0028""","=""7830.8080""","=""6*""","=""""","=""""","=""""","=""""",,"=""161699.6613""","=""169530.4862""","=""2s2.2p5.(2P*<3/2>).3d""","=""2[5/2]*""","=""2""","=""2s2.2p5.(2P*<3/2>).5f""","=""2[3/2]""","=""2""",5,5,,"=""""","=""L9097""",
Ne,1,"=""1276.95250""","=""0.00014""","=""1276.95247""","=""0.00023""","=""0.00003""","=""7829.0032""","=""1600""","=""2.44e-03""","=""9.97e-03""","=""1.26e+00""","=""-1.52""",C+,"=""150772.1118""","=""158601.1152""","=""2s2.2p5.(2P*<1/2>).3p""","=""2[3/2]""","=""1""","=""2s2.2p5.(2P*<3/2>).4s""","=""2[3/2]*""","=""2""",3,5,,"=""T6976""","=""L9097""",
Ne,1,"=""1277.6652""","=""0.0003""","=""1277.66540""","=""0.00024""","=""-0.0002""","=""7824.6361""","=""16""","=""""","=""""","=""""","=""""",,"=""163038.3544""","=""170862.9893""","=""2s2.2p5.(2P*<3/2>).4p""","=""2[3/2]""","=""2""","=""2s2.2p5.(2P*<3/2>).6d""","=""2[3/2]*""","=""2""",5,5,,"=""""","=""L9097""",
