element,sp_num,obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,obs-ritz,wn(cm-1),intens,Aki(10^8 s^-1),fik,S(a.u.),log_gf,Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
C,3,"=""""","=""""","=""286.3712""","=""""","=""""","=""34909.46""","=""""","=""1.05e+00""","=""1.81e-01""","=""8.53e+00""","=""-0.044""",B,"=""324212.49""","=""359121.95""","=""1s2.2s.4d""","=""1D""","=""2""","=""1s2.2s.6f""","=""1F*""","=""3""",5,7,,"=""T5633""","=""""",
C,3,"=""""","=""""","=""287.4247""","=""""","=""""","=""34781.51""","=""""","=""1.19e-01""","=""4.92e-03""","=""1.40e-01""","=""-1.831""",B,"=""309457.17""","=""344238.68""","=""1s2.2s.4s""","=""3S""","=""1""","=""1s2.2s.5p""","=""3P*""","=""0""",3,1,,"=""T5633LS""","=""""",
C,3,"=""""","=""""","=""287.4445""","=""""","=""""","=""34779.12""","=""""","=""1.19e-01""","=""1.47e-02""","=""4.19e-01""","=""-1.354""",B,"=""309457.17""","=""344236.29""","=""1s2.2s.4s""","=""3S""","=""1""","=""1s2.2s.5p""","=""3P*""","=""1""",3,3,,"=""T5633LS""","=""""",
C,3,"=""""","=""""","=""287.4718""","=""""","=""""","=""34775.81""","=""""","=""1.19e-01""","=""2.46e-02""","=""6.98e-01""","=""-1.132""",B,"=""309457.17""","=""344232.98""","=""1s2.2s.4s""","=""3S""","=""1""","=""1s2.2s.5p""","=""3P*""","=""2""",3,5,,"=""T5633LS""","=""""",
C,2,"=""288.481""","=""0.005""","=""288.479""","=""0.009""","=""0.002""","=""34654.2""","=""64w*""","=""5.8e-01""","=""1.4e-01""","=""2.7e+00""","=""-0.54""",C,"=""196557.95""","=""231212.3""","=""2s.2p.(3P*).3d""","=""4D*""","=""1/2""","=""2s.2p.(3P*).5f""","=""4F""","=""3/2""",2,4,,"=""T10528""","=""L1176""",
C,2,"=""288.481""","=""0.005""","=""288.4874""","=""0.0015""","=""-0.006""","=""34654.2""","=""64w*""","=""4.2e-01""","=""7.9e-02""","=""3.0e+00""","=""-0.50""",C,"=""196563.41""","=""231216.81""","=""2s.2p.(3P*).3d""","=""4D*""","=""3/2""","=""2s.2p.(3P*).5f""","=""4F""","=""5/2""",4,6,,"=""T10528""","=""L1176""",
C,2,"=""288.481""","=""0.005""","=""288.4884""","=""0.0007""","=""-0.007""","=""34654.2""","=""64w*""","=""1.8e-01""","=""3.0e-02""","=""1.7e+00""","=""-0.74""",C,"=""196571.82""","=""231225.09""","=""2s.2p.(3P*).3d""","=""4D*""","=""5/2""","=""2s.2p.(3P*).5f""","=""2F""","=""7/2""",6,8,,"=""T10528""","=""L1176""",
C,2,"=""""","=""""","=""288.525""","=""0.009""","=""""","=""34648.9""","=""""","=""2.1e-01""","=""2.7e-02""","=""1.02e+00""","=""-0.97""",C,"=""196563.41""","=""231212.3""","=""2s.2p.(3P*).3d""","=""4D*""","=""3/2""","=""2s.2p.(3P*).5f""","=""4F""","=""3/2""",4,4,,"=""T10528""","=""""",
C,2,"=""288.547""","=""0.005""","=""288.5413""","=""0.0007""","=""0.006""","=""34646.3""","=""110w*""","=""7.82e-01""","=""1.22e-01""","=""9.28e+00""","=""-0.01""",C+,"=""196581.94""","=""231228.86""","=""2s.2p.(3P*).3d""","=""4D*""","=""7/2""","=""2s.2p.(3P*).5f""","=""4F""","=""9/2""",8,10,,"=""T10528""","=""L1176""",
C,2,"=""288.547""","=""0.005""","=""288.5499""","=""0.0007""","=""-0.003""","=""34646.3""","=""110w*""","=""1.9e-01""","=""3.5e-02""","=""1.3e+00""","=""-0.86""",C,"=""196563.41""","=""231209.30""","=""2s.2p.(3P*).3d""","=""4D*""","=""3/2""","=""2s.2p.(3P*).5f""","=""2F""","=""5/2""",4,6,,"=""T10528""","=""L1176""",
C,2,"=""288.547""","=""0.005""","=""288.5547""","=""0.0007""","=""-0.008""","=""34646.3""","=""110w*""","=""5.06e-01""","=""8.43e-02""","=""4.81e+00""","=""-0.30""",C+,"=""196571.82""","=""231217.13""","=""2s.2p.(3P*).3d""","=""4D*""","=""5/2""","=""2s.2p.(3P*).5f""","=""4F""","=""7/2""",6,8,,"=""T10528""","=""L1176""",
C,2,"=""""","=""""","=""288.5574""","=""0.0015""","=""""","=""34644.99""","=""""","=""1.3e-01""","=""1.6e-02""","=""8.9e-01""","=""-1.03""",C,"=""196571.82""","=""231216.81""","=""2s.2p.(3P*).3d""","=""4D*""","=""5/2""","=""2s.2p.(3P*).5f""","=""4F""","=""5/2""",6,6,,"=""T10528""","=""""",
C,2,"=""""","=""""","=""288.5727""","=""0.0007""","=""""","=""34643.15""","=""""","=""3.2e-02""","=""2.6e+07""","=""3.0e-01""","=""-1.5""",E,"=""196581.94""","=""231225.09""","=""2s.2p.(3P*).3d""","=""4D*""","=""7/2""","=""2s.2p.(3P*).5f""","=""2F""","=""7/2""",8,8,,"=""T10528""","=""""",
C,2,"=""""","=""""","=""288.595""","=""0.009""","=""""","=""34640.5""","=""""","=""1.4e-02""","=""5.e+06""","=""6.4e-02""","=""-2.2""",E,"=""196571.82""","=""231212.3""","=""2s.2p.(3P*).3d""","=""4D*""","=""5/2""","=""2s.2p.(3P*).5f""","=""4F""","=""3/2""",6,4,,"=""T10528""","=""""",
C,2,"=""""","=""""","=""288.6200""","=""0.0007""","=""""","=""34637.48""","=""""","=""5.0e-02""","=""6.3e-03""","=""3.6e-01""","=""-1.42""",C,"=""196571.82""","=""231209.30""","=""2s.2p.(3P*).3d""","=""4D*""","=""5/2""","=""2s.2p.(3P*).5f""","=""2F""","=""5/2""",6,6,,"=""T10528""","=""""",
C,2,"=""""","=""""","=""288.6390""","=""0.0007""","=""""","=""34635.19""","=""""","=""6.3e-02""","=""7.9e-03""","=""6.0e-01""","=""-1.20""",C,"=""196581.94""","=""231217.13""","=""2s.2p.(3P*).3d""","=""4D*""","=""7/2""","=""2s.2p.(3P*).5f""","=""4F""","=""7/2""",8,8,,"=""T10528""","=""""",
C,2,"=""""","=""""","=""288.6417""","=""0.0015""","=""""","=""34634.87""","=""""","=""4.2e-03""","=""4.0e-04""","=""3.e-02""","=""-2.5""",E,"=""196581.94""","=""231216.81""","=""2s.2p.(3P*).3d""","=""4D*""","=""7/2""","=""2s.2p.(3P*).5f""","=""4F""","=""5/2""",8,6,,"=""T10528""","=""""",
C,1,"=""290.230""","=""0.008""","=""290.21958""","=""0.00003""","=""0.010""","=""34445.3""","=""""","=""4.3e-03""","=""1.6e-03""","=""1.6e-02""","=""-2.8""",D,"=""71352.54344""","=""105799.119""","=""2s2.2p.3p""","=""3P""","=""0""","=""2s.2p3""","=""3S*""","=""1""",1,3,,"=""T5520LS""","=""L7393""",
C,1,"=""290.326""","=""0.008""","=""290.32403""","=""0.00003""","=""0.002""","=""34433.9""","=""""","=""1.3e-02""","=""1.6e-03""","=""5.e-02""","=""-2.3""",D,"=""71364.93596""","=""105799.119""","=""2s2.2p.3p""","=""3P""","=""1""","=""2s.2p3""","=""3S*""","=""1""",3,3,,"=""T5520LS""","=""L7393""",
C,2,"=""""","=""""","=""290.4629""","=""0.0005""","=""""","=""34417.72""","=""""","=""4.25e-02""","=""5.38e-03""","=""1.03e-01""","=""-1.97""",B,"=""186427.37""","=""220845.09""","=""2s.2p.(3P*).3p""","=""4P""","=""1/2""","=""2s.2p.(3P*).4d""","=""4P*""","=""1/2""",2,2,,"=""T5109LS""","=""""",
C,1,"=""290.495""","=""0.008""","=""290.49677""","=""0.00003""","=""-0.002""","=""34413.9""","=""""","=""2.2e-02""","=""1.6e-03""","=""8.e-02""","=""-2.1""",D,"=""71385.40992""","=""105799.119""","=""2s2.2p.3p""","=""3P""","=""2""","=""2s.2p3""","=""3S*""","=""1""",5,3,,"=""T5520LS""","=""L7393""",
C,2,"=""290.5715""","=""0.0007""","=""290.5720""","=""0.0005""","=""-0.0005""","=""34404.86""","=""26""","=""1.07e-01""","=""2.71e-02""","=""5.19e-01""","=""-1.27""",B,"=""186427.37""","=""220832.17""","=""2s.2p.(3P*).3p""","=""4P""","=""1/2""","=""2s.2p.(3P*).4d""","=""4P*""","=""3/2""",2,4,,"=""T5109LS""","=""L1176""",
C,2,"=""290.6011""","=""0.0007""","=""290.6009""","=""0.0005""","=""0.0002""","=""34401.35""","=""26""","=""2.13e-01""","=""1.35e-02""","=""5.16e-01""","=""-1.27""",B,"=""186443.71""","=""220845.09""","=""2s.2p.(3P*).3p""","=""4P""","=""3/2""","=""2s.2p.(3P*).4d""","=""4P*""","=""1/2""",4,2,,"=""T5109LS""","=""L1176""",
