element,sp_num,obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,obs-ritz,wn(cm-1),intens,Aki(10^8 s^-1),fik,S(a.u.),log_gf,Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
I,51,"=""""","=""""","=""0.04271095""","=""0.00000024""","=""""","=""234132000""","=""""","=""""","=""""","=""""","=""""",,"=""0""","=""234132000""","=""1s2.2s""","=""2S""","=""1/2""","=""1s.2s.(0).2p-""","=""(0,1/2)*""","=""1/2""",2,2,,"=""""","=""""",
I,51,"=""""","=""""","=""0.04276624""","=""0.00000022""","=""""","=""233829300""","=""""","=""""","=""""","=""""","=""""",,"=""[3711400]""","=""(237540700)""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s.2p-.(0).2p+""","=""(0,3/2)""","=""3/2""",4,4,,"=""""","=""""",
I,51,"=""""","=""""","=""0.04279056""","=""0.00000022""","=""""","=""233696400""","=""""","=""""","=""""","=""""","=""""",,"=""[3711400]""","=""(237407800)""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s.2p-.(1).2p+""","=""(1,3/2)""","=""1/2""",4,2,,"=""""","=""""",
I,51,"=""""","=""""","=""0.04280197""","=""0.00000022""","=""""","=""233634100""","=""""","=""""","=""""","=""""","=""""",,"=""[941920]""","=""(234576000)""","=""1s2.2p""","=""2P*""","=""1/2""","=""1s.2p-2""","=""(1/2,0)""","=""1/2""",2,2,,"=""""","=""""",
I,51,"=""""","=""""","=""0.04282010""","=""0.00000022""","=""""","=""233535200""","=""""","=""""","=""""","=""""","=""""",,"=""[3711400]""","=""(237246600)""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s.2p-(1).2p+""","=""(1,3/2)""","=""5/2""",4,6,,"=""""","=""""",
I,51,"=""""","=""""","=""0.04283224""","=""0.00000024""","=""""","=""233469000""","=""""","=""""","=""""","=""""","=""""",,"=""0""","=""233469000""","=""1s2.2s""","=""2S""","=""1/2""","=""1s.2s.(1).2p-""","=""(1,1/2)*""","=""3/2""",2,4,,"=""""","=""""",
I,51,"=""""","=""""","=""0.04283831""","=""0.00000022""","=""""","=""233435900""","=""""","=""""","=""""","=""""","=""""",,"=""[3711400]""","=""(237147300)""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s.2p-.(1).2p+""","=""(1,3/2)""","=""3/2""",4,4,,"=""""","=""""",
I,51,"=""""","=""""","=""0.04285377""","=""0.00000024""","=""""","=""233351700""","=""""","=""""","=""""","=""""","=""""",,"=""0""","=""233351700""","=""1s2.2s""","=""2S""","=""1/2""","=""1s.2s.(1).2p-""","=""(1,1/2)*""","=""1/2""",2,2,,"=""""","=""""",
I,51,"=""""","=""""","=""0.0430741""","=""0.0000003""","=""""","=""232158300""","=""""","=""""","=""""","=""""","=""""",,"=""[941920]""","=""(233100200)""","=""1s2.2p""","=""2P*""","=""1/2""","=""1s.2s2""","=""(1/2,0)""","=""1/2""",2,2,,"=""""","=""""",
I,51,"=""""","=""""","=""0.04331543""","=""0.00000023""","=""""","=""230864600""","=""""","=""""","=""""","=""""","=""""",,"=""[3711400]""","=""(234576000)""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s.2p-2""","=""(1/2,0)""","=""1/2""",4,2,,"=""""","=""""",
I,51,"=""""","=""""","=""0.0435941""","=""0.0000003""","=""""","=""229388800""","=""""","=""""","=""""","=""""","=""""",,"=""[3711400]""","=""(233100200)""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s.2s2""","=""(1/2,0)""","=""1/2""",4,2,,"=""""","=""""",
I,53,"=""""","=""""","=""0.2160217""","=""0.0000007""","=""""","=""46291640""","=""""","=""4.5295e+06""","=""6.3378e-01""","=""9.0145e-03""","=""0.10297""",AA,"=""(239398127)""","=""(285689771)""","=""2p""","=""2P*""","=""1/2""","=""3d""","=""2D""","=""3/2""",2,4,,"=""T7771""","=""""",
I,53,"=""""","=""""","=""0.2162641""","=""0.0000020""","=""""","=""46239800""","=""""","=""1.6803e+06""","=""2.3564e-01""","=""3.3554e-03""","=""-0.32672""",AA,"=""(239451750)""","=""(285691500)""","=""2s""","=""2S""","=""1/2""","=""3p""","=""2P*""","=""3/2""",2,4,,"=""T7771""","=""""",
I,53,"=""""","=""""","=""0.220445""","=""0.000004""","=""""","=""45362900""","=""""","=""1.8372e+05""","=""1.3385e-02""","=""1.9427e-04""","=""-1.57237""",AA,"=""(239398127)""","=""(284761000)""","=""2p""","=""2P*""","=""1/2""","=""3s""","=""2S""","=""1/2""",2,2,,"=""T7771""","=""""",
I,53,"=""""","=""""","=""0.220784""","=""0.000003""","=""""","=""45293000""","=""""","=""1.9651e+06""","=""1.4361e-01""","=""2.0876e-03""","=""-0.54180""",AA,"=""(239451750)""","=""(284744800)""","=""2s""","=""2S""","=""1/2""","=""3p""","=""2P*""","=""1/2""",2,2,,"=""T7771""","=""""",
