element,sp_num,obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,obs-ritz,wn(cm-1),intens,Aki(10^8 s^-1),fik,S(a.u.),log_gf,Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
Cm,96,"=""""","=""""","=""0.00945007""","=""0.00000016""","=""""","=""1058193000""","=""""","=""1.3083e+08""","=""3.5032e-02""","=""2.1798e-05""","=""-1.15450""",AA,"=""0""","=""1058193000""","=""1s""","=""2S""","=""1/2""","=""3p""","=""2P*""","=""3/2""",2,4,,"=""T7771""","=""""",
Cm,96,"=""""","=""""","=""0.0095727""","=""0.0000006""","=""""","=""1044640000""","=""""","=""1.2073e+08""","=""1.6586e-02""","=""1.0454e-05""","=""-1.47923""",AA,"=""0""","=""1044640000""","=""1s""","=""2S""","=""1/2""","=""3p""","=""2P*""","=""1/2""",2,2,,"=""T7771""","=""""",
Cm,96,"=""""","=""""","=""0.01093548""","=""0.00000022""","=""""","=""914455000""","=""""","=""4.5029e+08""","=""1.6145e-01""","=""1.1625e-04""","=""-0.49092""",AA,"=""0""","=""914454800""","=""1s""","=""2S""","=""1/2""","=""2p""","=""2P*""","=""3/2""",2,4,,"=""T7771""","=""""",
Cm,96,"=""""","=""""","=""0.01150581""","=""0.00000024""","=""""","=""869126000""","=""""","=""5.5344e+08""","=""1.0984e-01""","=""8.3212e-05""","=""-0.65821""",AA,"=""0""","=""869126000""","=""1s""","=""2S""","=""1/2""","=""2p""","=""2P*""","=""1/2""",2,2,,"=""T7771""","=""""",
Cm,96,"=""""","=""""","=""0.052897""","=""0.000004""","=""""","=""189048000""","=""""","=""5.5707e+07""","=""4.6736e-01""","=""1.6277e-03""","=""-0.02932""",AA,"=""(869126000)""","=""(1058174400)""","=""2p""","=""2P*""","=""1/2""","=""3d""","=""2D""","=""3/2""",2,4,,"=""T7771""","=""""",
Cm,96,"=""""","=""""","=""0.053119""","=""0.000005""","=""""","=""188255000""","=""""","=""1.3202e+07""","=""1.1169e-01""","=""3.9065e-04""","=""-0.65094""",AA,"=""(869938000)""","=""(1058193000)""","=""2s""","=""2S""","=""1/2""","=""3p""","=""2P*""","=""3/2""",2,4,,"=""T7771""","=""""",
Cm,96,"=""""","=""""","=""0.056883""","=""0.000008""","=""""","=""175800000""","=""""","=""2.6087e+06""","=""1.2655e-02""","=""4.7395e-05""","=""-1.59672""",AA,"=""(869126000)""","=""(1044926000)""","=""2p""","=""2P*""","=""1/2""","=""3s""","=""2S""","=""1/2""",2,2,,"=""T7771""","=""""",
Cm,96,"=""""","=""""","=""0.057240""","=""0.000020""","=""""","=""174700000""","=""""","=""2.8348e+07""","=""1.3925e-01""","=""5.2479e-04""","=""-0.55519""",AA,"=""(869938000)""","=""(1044640000)""","=""2s""","=""2S""","=""1/2""","=""3p""","=""2P*""","=""1/2""",2,2,,"=""T7771""","=""""",
Cm,96,"=""""","=""""","=""0.067992""","=""0.000006""","=""""","=""147075000""","=""""","=""5.3652e+07""","=""5.5777e-01""","=""4.9940e-03""","=""0.34852""",AA,"=""(914454800)""","=""(1061530200)""","=""2p""","=""2P*""","=""3/2""","=""3d""","=""2D""","=""5/2""",4,6,,"=""T7771""","=""""",
Cm,96,"=""""","=""""","=""0.069580""","=""0.000006""","=""""","=""143720000""","=""""","=""8.8236e+06""","=""6.4043e-02""","=""5.8680e-04""","=""-0.59147""",AA,"=""(914454800)""","=""(1058174400)""","=""2p""","=""2P*""","=""3/2""","=""3d""","=""2D""","=""3/2""",4,4,,"=""T7771""","=""""",
