element,sp_num,obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,obs-ritz,wn(cm-1),intens,Aki(10^8 s^-1),fik,S(a.u.),log_gf,Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
Rn,1,"=""145.156""","=""""","=""145.15613+""","=""""","="" 0.000""","=""68891""","=""""","=""""","=""""","=""""","=""""",,"=""0.0""","=""68891.34""","=""6p6""","=""1S""","=""0""","=""6p5.(2P*<3/2>).6d""","=""2[1/2]*""","=""1""",1,3,,"=""""","=""L16181""",
Rn,1,"=""178.607""","=""""","=""178.6064+""","=""""","=""0.001""","=""55989""","=""""","=""""","=""""","=""""","=""""",,"=""0.0""","=""55989.03""","=""6p6""","=""1S""","=""0""","=""6p5.(2P*<3/2>).7s""","=""2[3/2]*""","=""1""",1,3,,"=""""","=""L16181""",
element,sp_num,obs_wl_air(nm),unc_obs_wl,ritz_wl_air(nm),unc_ritz_wl,obs-ritz,wn(cm-1),intens,Aki(10^8 s^-1),fik,S(a.u.),log_gf,Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
Rn,1,"=""351.460""","=""""","=""""","=""""","=""""","=""28444.6""","=""5""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L7432""",
Rn,1,"=""373.989""","=""""","=""""","=""""","=""""","=""26731.2""","=""10""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L7432""",
Rn,1,"=""375.365""","=""""","=""""","=""""","=""""","=""26633.2""","=""20""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L7432""",
Rn,1,"=""391.720""","=""""","=""""","=""""","=""""","=""25521.2""","=""10""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L7432""",
Rn,1,"=""394.172""","=""""","=""""","=""""","=""""","=""25362.5""","=""10""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L7432""",
Rn,1,"=""395.236""","=""""","=""""","=""""","=""""","=""25294.2""","=""10""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L7432""",
Rn,1,"=""422.606""","=""""","=""""","=""""","=""""","=""23656.0""","=""10""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L7432""",
