element,sp_num,obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,obs-ritz,wn(cm-1),intens,Aki(10^8 s^-1),fik,S(a.u.),log_gf,Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
Cu,2,"=""533.8460""","=""0.0003""","=""533.84584""","=""0.00006""","=""0.0002""","=""18726.784""","=""300""","=""""","=""""","=""""","=""""",,"=""117231.4014""","=""135958.1919""","=""3d9.(2D<3/2>).4d""","=""2[1/2]""","=""1""","=""3d9.(2D<5/2>).4f""","=""2[3/2]*""","=""1""",3,3,,"=""""","=""L869c171""",
Cu,2,"=""534.0098""","=""0.0003""","=""534.00973""","=""0.00009""","=""0.0001""","=""18721.041""","=""1300""","=""""","=""""","=""""","=""""",,"=""115638.8036""","=""134359.847""","=""3d9.(2D<5/2>).4d""","=""2[3/2]""","=""2""","=""3d8.(3P).4s.4p.(3P*)""","=""3D*""","=""1""",5,3,,"=""""","=""L869c171""",
Cu,2,"=""534.0878""","=""0.0003""","=""534.08750""","=""0.00020""","=""0.0003""","=""18718.305""","=""300""","=""""","=""""","=""""","=""""",,"=""135989.9176""","=""154708.235""","=""3d9.(2D<5/2>).4f""","=""2[7/2]*""","=""3""","=""3d9.(2D<5/2>).7g""","=""2[9/2]""","=""4""",7,9,,"=""""","=""L869c171""",
Cu,2,"=""534.2197""","=""0.0003""","=""534.21987""","=""0.00023""","=""-0.0002""","=""18713.684""","=""150""","=""""","=""""","=""""","=""""",,"=""135989.9176""","=""154703.597""","=""3d9.(2D<5/2>).4f""","=""2[7/2]*""","=""3""","=""3d9.(2D<5/2>).7g""","=""2[7/2]""","=""3""",7,7,,"=""""","=""L869c171""",
Cu,2,"=""""","=""""","=""534.4316""","=""0.0004""","=""""","=""18706.264""","=""m""","=""""","=""""","=""""","=""""",,"=""138073.5826""","=""156779.847""","=""3d9.(2D<3/2>).4f""","=""2[9/2]*""","=""4""","=""3d9.(2D<3/2>).7g""","=""2[9/2]""","=""4""",9,9,,"=""""","=""L869c172""",
Cu,2,"=""534.4366""","=""0.0004""","=""534.43657""","=""0.00020""","=""0.0000""","=""18706.091""","=""150*""","=""""","=""""","=""""","=""""",,"=""135989.9176""","=""154696.009""","=""3d9.(2D<5/2>).4f""","=""2[7/2]*""","=""3""","=""3d9.(2D<5/2>).7g""","=""2[5/2]""","=""2""",7,5,,"=""""","=""L869c171,c172""",
Cu,2,"=""534.4366""","=""0.0004""","=""534.43692""","=""0.00023""","=""-0.0003""","=""18706.091""","=""150*""","=""""","=""""","=""""","=""""",,"=""135989.9176""","=""154695.997""","=""3d9.(2D<5/2>).4f""","=""2[7/2]*""","=""3""","=""3d9.(2D<5/2>).7g""","=""2[5/2]""","=""3""",7,7,,"=""""","=""L869c171""",
Cu,2,"=""534.5160""","=""0.0003""","=""534.5154""","=""0.0003""","=""0.0006""","=""18703.312""","=""420*""","=""""","=""""","=""""","=""""",,"=""138064.2971""","=""156767.630""","=""3d9.(2D<3/2>).4f""","=""2[9/2]*""","=""5""","=""3d9.(2D<3/2>).7g""","=""2[11/2]""","=""5""",11,11,,"=""""","=""L869c171""",
Cu,2,"=""534.5160""","=""0.0003""","=""534.5160""","=""0.0003""","=""0.0000""","=""18703.312""","=""420*""","=""1.1e-01""","=""5.6e-02""","=""1.1e+01""","=""-0.21""",D+,"=""138064.2971""","=""156767.609""","=""3d9.(2D<3/2>).4f""","=""2[9/2]*""","=""5""","=""3d9.(2D<3/2>).7g""","=""2[11/2]""","=""6""",11,13,,"=""T9697""","=""L869c171,c172""",
Cu,2,"=""534.5576""","=""0.0002""","=""534.55723""","=""0.00009""","=""0.00037""","=""18701.857""","=""300""","=""""","=""""","=""""","=""""",,"=""118071.302""","=""136773.1713""","=""3d8.(3F).4s.4p.(3P*)""","=""3D*""","=""1""","=""3d9.(2D<5/2>).5d""","=""2[3/2]""","=""1""",3,3,,"=""""","=""L869c171""",
Cu,2,"=""534.76243""","=""0.00022""","=""534.76243""","=""0.00009""","=""0.00000""","=""18694.693""","=""1500""","=""""","=""""","=""""","=""""",,"=""115665.1539""","=""134359.847""","=""3d9.(2D<5/2>).4d""","=""2[3/2]""","=""1""","=""3d8.(3P).4s.4p.(3P*)""","=""3D*""","=""1""",3,3,,"=""""","=""L869c171""",
Cu,2,"=""534.7684""","=""0.0003""","=""534.76891""","=""0.00009""","=""-0.0005""","=""18694.484""","=""750""","=""""","=""""","=""""","=""""",,"=""117747.3504""","=""136441.817""","=""3d9.(2D<3/2>).4d""","=""2[7/2]""","=""3""","=""3d8.(3F).4s.4p.(1P*)""","=""3F*""","=""3""",7,7,,"=""""","=""L869c171""",
Cu,2,"=""534.7809""","=""0.0003""","=""534.7809""","=""0.0003""","=""0.0000""","=""18694.047""","=""420""","=""1.1e-01""","=""5.7e-02""","=""9.e+00""","=""-0.29""",D+,"=""138073.5826""","=""156767.630""","=""3d9.(2D<3/2>).4f""","=""2[9/2]*""","=""4""","=""3d9.(2D<3/2>).7g""","=""2[11/2]""","=""5""",9,11,,"=""T9697""","=""L869c171""",
Cu,2,"=""534.9076""","=""0.0004""","=""534.90730""","=""0.00023""","=""0.0003""","=""18689.619""","=""150""","=""""","=""""","=""""","=""""",,"=""136013.9671""","=""154703.597""","=""3d9.(2D<5/2>).4f""","=""2[5/2]*""","=""2""","=""3d9.(2D<5/2>).7g""","=""2[7/2]""","=""3""",5,7,,"=""""","=""L869c171""",
Cu,2,"=""535.1245""","=""0.0004""","=""535.12456""","=""0.00020""","=""-0.0001""","=""18682.043""","=""150*""","=""""","=""""","=""""","=""""",,"=""136013.9671""","=""154696.009""","=""3d9.(2D<5/2>).4f""","=""2[5/2]*""","=""2""","=""3d9.(2D<5/2>).7g""","=""2[5/2]""","=""2""",5,5,,"=""""","=""L869c171,c172""",
Cu,2,"=""535.1245""","=""0.0004""","=""535.12491""","=""0.00023""","=""-0.0004""","=""18682.043""","=""150*""","=""""","=""""","=""""","=""""",,"=""136013.9671""","=""154695.997""","=""3d9.(2D<5/2>).4f""","=""2[5/2]*""","=""2""","=""3d9.(2D<5/2>).7g""","=""2[5/2]""","=""3""",5,7,,"=""""","=""L869c171""",
Cu,2,"=""535.1579""","=""0.0004""","=""535.15804""","=""0.00011""","=""-0.0001""","=""18680.878""","=""300""","=""""","=""""","=""""","=""""",,"=""118531.9058""","=""137212.779""","=""3d9.(2D<3/2>).4d""","=""2[5/2]""","=""2""","=""3d8.(1G).4s.4p.(3P*)""","=""3F*""","=""2""",5,5,,"=""""","=""L869c171,c172""",
Cu,2,"=""535.20268""","=""0.00021""","=""535.20245""","=""0.00005""","=""0.00023""","=""18679.315""","=""6000""","=""""","=""""","=""""","=""""",,"=""117231.4014""","=""135910.7245""","=""3d9.(2D<3/2>).4d""","=""2[1/2]""","=""1""","=""3d9.(2D<5/2>).4f""","=""2[3/2]*""","=""2""",3,5,,"=""""","=""L869c171""",
Cu,1,"=""535.2666""","=""0.0009""","=""535.2664""","=""0.0007""","=""0.0002""","=""18677.08""","=""300""","=""""","=""""","=""""","=""""",,"=""43726.24""","=""62403.332""","=""3d9.(2D).4s.4p.(3P*)""","=""2F*""","=""5/2""","=""3d9.4s.(3D).5s""","=""4D""","=""7/2""",6,8,,"=""""","=""L772""",
