element,sp_num,obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,obs-ritz,wn(cm-1),intens,Aki(10^8 s^-1),fik,S(a.u.),log_gf,Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
Ar,1,"=""641.6307""","=""""","=""641.63067""","=""""","=""0.0000""","=""15580.982""","=""70""","=""1.16e-02""","=""1.19e-02""","=""7.57e-01""","=""-1.446""",C,"=""104102.0990""","=""119683.0821""","=""3s2.3p5.(2P*<3/2>).4p""","=""2[1/2]""","=""1""","=""3s2.3p5.(2P*<3/2>).6s""","=""2[3/2]*""","=""2""",3,5,,"=""T1218n""","=""L2634""",
Ar,2,"=""641.7417""","=""0.0008""","=""641.74436""","=""0.00005""","=""-0.0027""","=""15578.288""","=""1""","=""""","=""""","=""""","=""""",,"=""195031.2028""","=""210609.4258""","=""3s2.3p4.(3P<2>).4f""","=""2[2]*""","=""5/2""","=""3s2.3p4.(3P<2>).6g""","=""2[4]""","=""7/2""",6,8,,"=""""","=""L14821""",
Ar,2,"=""641.83696""","=""0.00019""","=""641.83726""","=""0.00007""","=""-0.00030""","=""15575.975""","=""10""","=""""","=""""","=""""","=""""",,"=""196621.9658""","=""212197.9340""","=""3s2.3p4.(3P<0>).4f""","=""2[3]*""","=""7/2""","=""3s2.3p4.(3P<0>).6g""","=""2[4]""","=""9/2""",8,10,,"=""""","=""L11520""",
Ar,2,"=""642.2894""","=""0.0003""","=""642.28983""","=""0.00009""","=""-0.0004""","=""15565.003""","=""7""","=""""","=""""","=""""","=""""",,"=""196633.1005""","=""212198.0935""","=""3s2.3p4.(3P<0>).4f""","=""2[3]*""","=""5/2""","=""3s2.3p4.(3P<0>).6g""","=""2[4]""","=""7/2""",6,8,,"=""""","=""L11520""",
Ar,2,"=""642.4144""","=""0.0008""","=""642.416486""","=""0.000017""","=""-0.0021""","=""15561.975""","=""1""","=""""","=""""","=""""","=""""",,"=""187589.3383""","=""203151.2627""","=""3s2.3p4.(3P).4d""","=""2F""","=""5/2""","=""3s2.3p4.(1D).5p""","=""2F*""","=""5/2""",6,6,,"=""""","=""L14821""",
Ar,1,"=""""","=""""","=""643.15549""","=""""","=""""","=""15544.0435""","=""""","=""5.1e-04""","=""1.9e-04""","=""2.0e-02""","=""-3.02""",D,"=""105617.2700""","=""121161.3135""","=""3s2.3p5.(2P*<3/2>).4p""","=""2[5/2]""","=""2""","=""3s2.3p5.(2P*<1/2>).6s""","=""2[1/2]*""","=""1""",5,3,,"=""T1218n""","=""""",
Ar,2,"=""643.1556""","=""0.0002""","=""643.155902""","=""0.000013""","=""-0.00030""","=""15544.041""","=""6""","=""""","=""""","=""""","=""""",,"=""170530.4040""","=""186074.4375""","=""3s2.3p4.(1D).4p""","=""2F*""","=""7/2""","=""3s2.3p4.(3P).4d""","=""4F""","=""5/2""",8,6,,"=""""","=""L11520""",
Ar,2,"=""643.3683""","=""0.0008""","=""643.370035""","=""0.000017""","=""-0.0017""","=""15538.902""","=""1""","=""""","=""""","=""""","=""""",,"=""186891.0393""","=""202429.8993""","=""3s2.3p4.(3P).4d""","=""4P""","=""5/2""","=""3s2.3p4.(3P).6p""","=""4D*""","=""7/2""",6,8,,"=""""","=""L14821""",
Ar,5,"=""643.510""","=""0.010""","=""643.512""","=""0.003""","=""-0.002""","=""15535.5""","=""*""","=""2.23e-09""","=""2.31e-09""","=""1.10e-02""","=""-8.159""",C,"=""763.236""","=""16298.66""","=""3s2.3p2""","=""3P""","=""1""","=""3s2.3p2""","=""1D""","=""2""",3,5,M1,"=""T335,T761""","=""L3453""",
Ar,5,"=""643.510""","=""0.010""","=""643.512""","=""0.003""","=""-0.002""","=""15535.5""","=""*""","=""3.5e-12""","=""3.6e-12""","=""1.7e-02""","=""-10.96""",D,"=""763.236""","=""16298.66""","=""3s2.3p2""","=""3P""","=""1""","=""3s2.3p2""","=""1D""","=""2""",3,5,E2,"=""T761""","=""L3453""",
Ar,2,"=""643.76013""","=""0.00011""","=""643.760043""","=""0.000017""","=""0.00009""","=""15529.444""","=""11""","=""2.e-03""","=""2.5e-03""","=""1.1e-01""","=""-2.30""",E,"=""144709.9818""","=""160239.4280""","=""3s2.3p4.(3P).3d""","=""2P""","=""1/2""","=""3s2.3p4.(3P).4p""","=""2P*""","=""3/2""",2,4,,"=""T926""","=""L11520""",
Ar,2,"=""644.18981""","=""0.00013""","=""644.19002""","=""0.00004""","=""-0.00021""","=""15519.086""","=""12""","=""""","=""""","=""""","=""""",,"=""195123.6464""","=""210642.7273""","=""3s2.3p4.(3P<2>).4f""","=""2[5]*""","=""11/2""","=""3s2.3p4.(3P<2>).6g""","=""2[6]""","=""11/2""",12,12,,"=""""","=""L11520""",
Ar,2,"=""644.38591""","=""0.00016""","=""644.38630""","=""0.00004""","=""-0.00039""","=""15514.363""","=""12""","=""""","=""""","=""""","=""""",,"=""195128.3735""","=""210642.7273""","=""3s2.3p4.(3P<2>).4f""","=""2[5]*""","=""9/2""","=""3s2.3p4.(3P<2>).6g""","=""2[6]""","=""11/2""",10,12,,"=""""","=""L11520""",
Ar,2,"=""645.6489""","=""0.0008""","=""645.65030""","=""0.00005""","=""-0.0014""","=""15484.015""","=""3""","=""""","=""""","=""""","=""""",,"=""195123.6464""","=""210607.6278""","=""3s2.3p4.(3P<2>).4f""","=""2[5]*""","=""11/2""","=""3s2.3p4.(3P<2>).6g""","=""2[5]""","=""11/2""",12,12,,"=""""","=""L14821""",
Ar,2,"=""645.771""","=""0.002""","=""645.77246""","=""0.00004""","=""-0.0015""","=""15481.09""","=""0*""","=""""","=""""","=""""","=""""",,"=""195128.3735""","=""210609.4258""","=""3s2.3p4.(3P<2>).4f""","=""2[5]*""","=""9/2""","=""3s2.3p4.(3P<2>).6g""","=""2[4]""","=""7/2""",10,8,,"=""""","=""L14821""",
Ar,2,"=""645.771""","=""0.002""","=""645.77445""","=""0.00013""","=""-0.0035""","=""15481.09""","=""0*""","=""""","=""""","=""""","=""""",,"=""195128.3735""","=""210609.378""","=""3s2.3p4.(3P<2>).4f""","=""2[5]*""","=""9/2""","=""3s2.3p4.(3P<2>).6g""","=""2[4]""","=""9/2""",10,10,,"=""""","=""L14821""",
Ar,2,"=""645.8403""","=""0.0008""","=""645.84207""","=""0.00006""","=""-0.0018""","=""15479.426""","=""2""","=""""","=""""","=""""","=""""",,"=""195128.3735""","=""210607.7571""","=""3s2.3p4.(3P<2>).4f""","=""2[5]*""","=""9/2""","=""3s2.3p4.(3P<2>).6g""","=""2[5]""","=""9/2""",10,10,,"=""""","=""L14821""",
Ar,1,"=""""","=""""","=""646.6552""","=""""","=""""","=""15459.920""","=""""","=""1.5e-03""","=""2.8e-03""","=""6.0e-02""","=""-2.55""",D,"=""107054.2720""","=""122514.192""","=""3s2.3p5.(2P*<3/2>).4p""","=""2[1/2]""","=""0""","=""3s2.3p5.(2P*<3/2>).5d""","=""2[3/2]*""","=""1""",1,3,,"=""T1218n""","=""""",
Ar,2,"=""646.8047""","=""0.0002""","=""646.80495""","=""0.00009""","=""-0.00025""","=""15456.346""","=""8""","=""""","=""""","=""""","=""""",,"=""196305.1289""","=""211761.469""","=""3s2.3p4.(3P<1>).4f""","=""2[3]*""","=""7/2""","=""3s2.3p4.(3P<1>).6g""","=""2[4]""","=""9/2""",8,10,,"=""""","=""L11520""",
Ar,2,"=""647.2428""","=""0.0004""","=""647.24304""","=""0.00008""","=""-0.0002""","=""15445.885""","=""6""","=""""","=""""","=""""","=""""",,"=""196315.5916""","=""211761.470""","=""3s2.3p4.(3P<1>).4f""","=""2[3]*""","=""5/2""","=""3s2.3p4.(3P<1>).6g""","=""2[4]""","=""7/2""",6,8,,"=""""","=""L11520""",
Ar,2,"=""647.5312""","=""0.0008""","=""647.53233""","=""0.00005""","=""-0.0011""","=""15439.005""","=""4""","=""""","=""""","=""""","=""""",,"=""179592.2248""","=""195031.2028""","=""3s2.3p4.(1S).3d""","=""2D""","=""5/2""","=""3s2.3p4.(3P<2>).4f""","=""2[2]*""","=""5/2""",6,6,,"=""""","=""L14821""",
Ar,2,"=""648.0085""","=""0.0008""","=""648.00885""","=""0.00008""","=""-0.0004""","=""15427.633""","=""2""","=""""","=""""","=""""","=""""",,"=""159393.3850""","=""174821.0098""","=""3s2.3p4.(3P).4p""","=""2D*""","=""3/2""","=""3s2.3p4.(1D).3d""","=""2P""","=""1/2""",4,2,,"=""""","=""L14821""",
