element,sp_num,obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,obs-ritz,wn(cm-1),intens,Aki(10^8 s^-1),fik,S(a.u.),log_gf,Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
Ge,30,"=""""","=""""","=""0.1220379""","=""0.0000006""","=""""","=""81941700""","=""""","=""""","=""""","=""""","=""""",,"=""0""","=""81941730""","=""1s2.2s""","=""2S""","=""1/2""","=""1s.(2S).2s.2p.(3P*)""","=""4P*""","=""3/2""",2,4,,"=""""","=""""",
Ge,30,"=""""","=""""","=""0.1220963""","=""0.0000005""","=""""","=""81902600""","=""""","=""""","=""""","=""""","=""""",,"=""[815035]""","=""(82717620)""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s.2p2""","=""4P""","=""3/2""",4,4,,"=""""","=""""",
Ge,30,"=""""","=""""","=""0.1221238""","=""0.0000006""","=""""","=""81884200""","=""""","=""""","=""""","=""""","=""""",,"=""0""","=""81884150""","=""1s2.2s""","=""2S""","=""1/2""","=""1s.(2S).2s.2p.(3P*)""","=""4P*""","=""1/2""",2,2,,"=""""","=""""",
Ge,30,"=""""","=""""","=""0.1223972""","=""0.0000005""","=""""","=""81701200""","=""""","=""""","=""""","=""""","=""""",,"=""[815035]""","=""(82516280)""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s.2p2""","=""4P""","=""1/2""",4,2,,"=""""","=""""",
Ge,30,"=""""","=""""","=""0.1230606""","=""0.0000007""","=""""","=""81260800""","=""""","=""""","=""""","=""""","=""""",,"=""[499295]""","=""(81760090)""","=""1s2.2p""","=""2P*""","=""1/2""","=""1s.2s2""","=""2S""","=""1/2""",2,2,,"=""""","=""""",
Ge,30,"=""""","=""""","=""0.1235406""","=""0.0000007""","=""""","=""80945100""","=""""","=""""","=""""","=""""","=""""",,"=""[815035]""","=""(81760090)""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s.2s2""","=""2S""","=""1/2""",4,2,,"=""""","=""""",
Ge,32,"=""""","=""""","=""0.39309310""","=""0.00000013""","=""""","=""25439266""","=""""","=""2.6527e+03""","=""6.1452e-04""","=""1.5905e-05""","=""-2.91043""",AA,"=""(85295338.7)""","=""(110734605)""","=""2p""","=""2P*""","=""1/2""","=""6s""","=""2S""","=""1/2""",2,2,,"=""T7771""","=""""",
Ge,32,"=""""","=""""","=""0.39324181""","=""0.00000012""","=""""","=""25429646""","=""""","=""3.0672e+04""","=""7.1109e-03""","=""1.8412e-04""","=""-1.84705""",AA,"=""(85304609)""","=""(110734255)""","=""2s""","=""2S""","=""1/2""","=""6p""","=""2P*""","=""1/2""",2,2,,"=""T7771""","=""""",
Ge,32,"=""""","=""""","=""0.39932981""","=""0.00000014""","=""""","=""25041957""","=""""","=""5.8585e+03""","=""7.0029e-04""","=""3.6825e-05""","=""-2.55266""",AA,"=""(85692647.7)""","=""(110734605)""","=""2p""","=""2P*""","=""3/2""","=""6s""","=""2S""","=""1/2""",4,2,,"=""T7771""","=""""",
Ge,32,"=""""","=""""","=""0.41539313""","=""0.00000012""","=""""","=""24073581""","=""""","=""8.5924e+04""","=""4.4455e-02""","=""1.2159e-03""","=""-1.05105""",AA,"=""(85295338.7)""","=""(109368919.5)""","=""2p""","=""2P*""","=""1/2""","=""5d""","=""2D""","=""3/2""",2,4,,"=""T7771""","=""""",
Ge,32,"=""""","=""""","=""0.41555233""","=""0.00000015""","=""""","=""24064358""","=""""","=""5.1920e+04""","=""2.6883e-02""","=""7.3553e-04""","=""-1.26950""",AA,"=""(85304609)""","=""(109368967)""","=""2s""","=""2S""","=""1/2""","=""5p""","=""2P*""","=""3/2""",2,4,,"=""T7771""","=""""",
