element,sp_num,obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,obs-ritz,wn(cm-1),intens,Aki(10^8 s^-1),fik,S(a.u.),log_gf,Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
Pd,44,"=""""","=""""","=""0.0571178""","=""0.0000003""","=""""","=""175076800""","=""""","=""""","=""""","=""""","=""""",,"=""0""","=""175076780""","=""1s2.2s""","=""2S""","=""1/2""","=""1s.2s.(1).2p+""","=""(1,3/2)*""","=""5/2""",2,6,,"=""""","=""""",
Pd,44,"=""""","=""""","=""0.0573934""","=""0.0000003""","=""""","=""174236000""","=""""","=""""","=""""","=""""","=""""",,"=""0""","=""174236040""","=""1s2.2s""","=""2S""","=""1/2""","=""1s.2s.(0).2p-""","=""(0,1/2)*""","=""1/2""",2,2,,"=""""","=""""",
Pd,44,"=""""","=""""","=""0.0574766""","=""0.0000003""","=""""","=""173983800""","=""""","=""""","=""""","=""""","=""""",,"=""[2281470]""","=""(176265280)""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s.2p-.(0).2p+""","=""(0,3/2)""","=""3/2""",4,4,,"=""""","=""""",
Pd,44,"=""""","=""""","=""0.0575084""","=""0.0000003""","=""""","=""173887600""","=""""","=""""","=""""","=""""","=""""",,"=""[2281470]""","=""(176169020)""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s.2p-.(1).2p+""","=""(1,3/2)""","=""1/2""",4,2,,"=""""","=""""",
Pd,44,"=""""","=""""","=""0.0575254""","=""0.0000003""","=""""","=""173836400""","=""""","=""""","=""""","=""""","=""""",,"=""[779860]""","=""(174616230)""","=""1s2.2p""","=""2P*""","=""1/2""","=""1s.2p-2""","=""(1/2,0)""","=""1/2""",2,2,,"=""""","=""""",
Pd,44,"=""""","=""""","=""0.0575550""","=""0.0000003""","=""""","=""173746900""","=""""","=""""","=""""","=""""","=""""",,"=""[2281470]""","=""(176028400)""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s.2p-(1).2p+""","=""(1,3/2)""","=""5/2""",4,6,,"=""""","=""""",
Pd,44,"=""""","=""""","=""0.0575706""","=""0.0000003""","=""""","=""173699800""","=""""","=""""","=""""","=""""","=""""",,"=""0""","=""173699820""","=""1s2.2s""","=""2S""","=""1/2""","=""1s.2s.(1).2p-""","=""(1,1/2)*""","=""3/2""",2,4,,"=""""","=""""",
Pd,44,"=""""","=""""","=""0.0575902""","=""0.0000003""","=""""","=""173640800""","=""""","=""""","=""""","=""""","=""""",,"=""[2281470]""","=""(175922240)""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s.2p-.(1).2p+""","=""(1,3/2)""","=""3/2""",4,4,,"=""""","=""""",
Pd,44,"=""""","=""""","=""0.0576075""","=""0.0000003""","=""""","=""173588600""","=""""","=""""","=""""","=""""","=""""",,"=""0""","=""173588590""","=""1s2.2s""","=""2S""","=""1/2""","=""1s.2s.(1).2p-""","=""(1,1/2)*""","=""1/2""",2,2,,"=""""","=""""",
Pd,44,"=""""","=""""","=""0.0579353""","=""0.0000003""","=""""","=""172606400""","=""""","=""""","=""""","=""""","=""""",,"=""[779860]""","=""(173386300)""","=""1s2.2p""","=""2P*""","=""1/2""","=""1s.2s2""","=""(1/2,0)""","=""1/2""",2,2,,"=""""","=""""",
Pd,44,"=""""","=""""","=""0.0580266""","=""0.0000003""","=""""","=""172334800""","=""""","=""""","=""""","=""""","=""""",,"=""[2281470]""","=""(174616230)""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s.2p-2""","=""(1/2,0)""","=""1/2""",4,2,,"=""""","=""""",
Pd,44,"=""""","=""""","=""0.0584437""","=""0.0000003""","=""""","=""171104800""","=""""","=""""","=""""","=""""","=""""",,"=""[2281470]""","=""(173386300)""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s.2s2""","=""(1/2,0)""","=""1/2""",4,2,,"=""""","=""""",
Pd,46,"=""""","=""""","=""0.2925778""","=""0.0000005""","=""""","=""34178950""","=""""","=""2.5312e+06""","=""6.4967e-01""","=""1.2515e-02""","=""0.11373""",AA,"=""(178697551)""","=""(212876499)""","=""2p""","=""2P*""","=""1/2""","=""3d""","=""2D""","=""3/2""",2,4,,"=""T7771""","=""""",
