element,sp_num,obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,obs-ritz,wn(cm-1),intens,Aki(10^8 s^-1),fik,S(a.u.),log_gf,Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
Cr,24,"=""""","=""""","=""0.161519182""","=""0.000000004""","=""""","=""61912151.1""","=""""","=""6.4599e+04""","=""2.5266e-03""","=""2.6870e-05""","=""-2.29644""",AA,"=""0.0""","=""(61912151.1)""","=""1s""","=""2S""","=""1/2""","=""6p""","=""2P*""","=""1/2""",2,2,,"=""T7771""","=""""",
Cr,24,"=""""","=""""","=""0.163553371""","=""0.000000005""","=""""","=""61142120.9""","=""""","=""1.1370e+05""","=""9.1193e-03""","=""9.8204e-05""","=""-1.73901""",AA,"=""0.0""","=""(61142120.9)""","=""1s""","=""2S""","=""1/2""","=""5p""","=""2P*""","=""3/2""",2,4,,"=""T7771""","=""""",
Cr,24,"=""""","=""""","=""0.163574550""","=""0.000000005""","=""""","=""61134204.6""","=""""","=""1.1273e+05""","=""4.5220e-03""","=""4.8702e-05""","=""-2.04364""",AA,"=""0.0""","=""(61134204.6)""","=""1s""","=""2S""","=""1/2""","=""5p""","=""2P*""","=""1/2""",2,2,,"=""T7771""","=""""",
Cr,24,"=""""","=""""","=""0.167459600""","=""0.000000005""","=""""","=""59715895.7""","=""""","=""2.2554e+05""","=""1.8964e-02""","=""2.0910e-04""","=""-1.42103""",AA,"=""0.0""","=""(59715895.7)""","=""1s""","=""2S""","=""1/2""","=""4p""","=""2P*""","=""3/2""",2,4,,"=""T7771""","=""""",
Cr,24,"=""""","=""""","=""0.167503001""","=""0.000000009""","=""""","=""59700423""","=""""","=""2.2414e+05""","=""9.4282e-03""","=""1.0398e-04""","=""-1.72454""",AA,"=""0.0""","=""(59700423)""","=""1s""","=""2S""","=""1/2""","=""4p""","=""2P*""","=""1/2""",2,2,,"=""T7771""","=""""",
Cr,23,"=""""","=""""","=""0.17235631""","=""0.00000015""","=""""","=""58019340""","=""""","=""1.86e+05""","=""2.49e-02""","=""1.41e-04""","=""-1.605""",C+,"=""0.0""","=""(58019343)""","=""1s2""","=""1S""","=""0""","=""1s.5p""","=""1P*""","=""1""",1,3,,"=""T5297interp""","=""""",
Cr,23,"=""""","=""""","=""0.17239482""","=""0.00000015""","=""""","=""58006380""","=""""","=""1.6e+04""","=""2.1e-03""","=""1.2e-05""","=""-2.67""",E,"=""0.0""","=""(58006383)""","=""1s2""","=""1S""","=""0""","=""1s.5p""","=""3P*""","=""1""",1,3,,"=""T5297interp""","=""""",
Cr,23,"=""""","=""""","=""0.17633396""","=""0.00000016""","=""""","=""56710570""","=""""","=""3.68e+05""","=""5.15e-02""","=""2.99e-04""","=""-1.289""",C+,"=""0.0""","=""(56710574)""","=""1s2""","=""1S""","=""0""","=""1s.4p""","=""1P*""","=""1""",1,3,,"=""T5297interp""","=""""",
Cr,23,"=""""","=""""","=""0.17641340""","=""0.00000016""","=""""","=""56685040""","=""""","=""3.2e+04""","=""4.5e-03""","=""2.6e-05""","=""-2.35""",E,"=""0.0""","=""(56685038)""","=""1s2""","=""1S""","=""0""","=""1s.4p""","=""3P*""","=""1""",1,3,,"=""T5297interp""","=""""",
Cr,24,"=""""","=""""","=""0.176569908""","=""0.000000010""","=""""","=""56634792""","=""""","=""5.5292e+05""","=""5.1687e-02""","=""6.0090e-04""","=""-0.98559""",AA,"=""0.0""","=""(56634792)""","=""1s""","=""2S""","=""1/2""","=""3p""","=""2P*""","=""3/2""",2,4,,"=""T7771""","=""""",
Cr,24,"=""""","=""""","=""0.176684408""","=""0.000000019""","=""""","=""56598090""","=""""","=""5.5200e+05""","=""2.5834e-02""","=""3.0054e-04""","=""-1.28677""",AA,"=""0.0""","=""(56598090)""","=""1s""","=""2S""","=""1/2""","=""3p""","=""2P*""","=""1/2""",2,2,,"=""T7771""","=""""",
Cr,23,"=""""","=""""","=""0.18558303""","=""0.00000017""","=""""","=""53884240""","=""""","=""8.97e+05""","=""1.39e-01""","=""8.49e-04""","=""-0.857""",C+,"=""0.0""","=""(53884238)""","=""1s2""","=""1S""","=""0""","=""1s.3p""","=""1P*""","=""1""",1,3,,"=""T5297interp""","=""""",
Cr,23,"=""""","=""""","=""0.18579563""","=""0.00000018""","=""""","=""53822580""","=""""","=""8.4e+04""","=""1.3e-02""","=""8.0e-05""","=""-1.88""",E,"=""0.0""","=""(53822579)""","=""1s2""","=""1S""","=""0""","=""1s.3p""","=""3P*""","=""1""",1,3,,"=""T5297interp""","=""""",
Cr,23,"=""""","=""""","=""0.20864""","=""0.00004""","=""""","=""47930000""","=""""","=""""","=""""","=""""","=""""",,"=""(45609437.2)""","=""(93539000)""","=""1s.2p""","=""3P*""","=""1""","=""2p2""","=""1S""","=""0""",3,1,,"=""""","=""L11926""",
Cr,24,"=""""","=""""","=""0.209014234""","=""0.000000009""","=""""","=""47843631.4""","=""""","=""2.0627e+06""","=""2.7019e-01""","=""3.7183e-03""","=""-0.26730""",AA,"=""0.0""","=""(47843631.44)""","=""1s""","=""2S""","=""1/2""","=""2p""","=""2P*""","=""3/2""",2,4,,"=""T7771""","=""""",
Cr,23,"=""""","=""""","=""0.20913""","=""0.00004""","=""""","=""47817000""","=""""","=""""","=""""","=""""","=""""",,"=""(45384235.1)""","=""(93201000)""","=""1s.2s""","=""3S""","=""1""","=""2s.2p""","=""1P*""","=""1""",3,3,,"=""""","=""L11926""",
Cr,24,"=""""","=""""","=""0.209556511""","=""0.000000009""","=""""","=""47719824.9""","=""""","=""2.0850e+06""","=""1.3727e-01""","=""1.8940e-03""","=""-0.56140""",AA,"=""0.0""","=""(47719824.87)""","=""1s""","=""2S""","=""1/2""","=""2p""","=""2P*""","=""1/2""",2,2,,"=""T7771""","=""""",
Cr,23,"=""""","=""""","=""0.20960""","=""0.00004""","=""""","=""47710000""","=""""","=""3.5e+06""","=""7.7e-02""","=""1.6e-03""","=""-0.64""",C,"=""(45828975.4)""","=""(93539000)""","=""1s.2p""","=""1P*""","=""1""","=""2p2""","=""1S""","=""0""",3,1,,"=""T3506""","=""L11926""",
Cr,23,"=""""","=""""","=""0.20981""","=""0.00004""","=""""","=""47662000""","=""""","=""""","=""""","=""""","=""""",,"=""(45609437.2)""","=""(93271000)""","=""1s.2p""","=""3P*""","=""1""","=""2p2""","=""1D""","=""2""",3,5,,"=""""","=""L11926""",
Cr,23,"=""""","=""""","=""0.21014""","=""0.00004""","=""""","=""47587000""","=""""","=""2.0e+06""","=""4.0e-01""","=""2.7e-03""","=""-0.40""",C,"=""(45614424.7)""","=""(93201000)""","=""1s.2s""","=""1S""","=""0""","=""2s.2p""","=""1P*""","=""1""",1,3,,"=""T3506""","=""L11926""",
Cr,23,"=""""","=""""","=""0.21018""","=""0.00004""","=""""","=""47579000""","=""""","=""7.9e+05""","=""5.2e-02""","=""1.8e-03""","=""-0.58""",D,"=""(45691885.8)""","=""(93271000)""","=""1s.2p""","=""3P*""","=""2""","=""2p2""","=""1D""","=""2""",5,5,,"=""T3506""","=""L11926""",
Cr,23,"=""""","=""""","=""0.21030""","=""0.00004""","=""""","=""47551000""","=""""","=""2.1e+06""","=""2.3e-01""","=""4.8e-03""","=""-0.16""",C,"=""(45384235.1)""","=""(92935000)""","=""1s.2s""","=""3S""","=""1""","=""2s.2p""","=""3P*""","=""2""",3,5,,"=""T3506""","=""L11926""",
Cr,23,"=""""","=""""","=""0.21038""","=""0.00004""","=""""","=""47534000""","=""""","=""1.2e+06""","=""1.3e-01""","=""2.8e-03""","=""-0.40""",C,"=""(45609437.2)""","=""(93143000)""","=""1s.2p""","=""3P*""","=""1""","=""2p2""","=""3P""","=""2""",3,5,,"=""T3506""","=""L11926""",
Cr,23,"=""""","=""""","=""0.21051""","=""0.00004""","=""""","=""47504000""","=""""","=""1.4e+06""","=""2.8e-01""","=""1.9e-03""","=""-0.55""",C,"=""(45596003.5)""","=""(93100000)""","=""1s.2p""","=""3P*""","=""0""","=""2p2""","=""3P""","=""1""",1,3,,"=""T3506""","=""L11926""",
Cr,23,"=""""","=""""","=""0.21057""","=""0.00004""","=""""","=""47491000""","=""""","=""9.6e+05""","=""6.4e-02""","=""1.3e-03""","=""-0.72""",D,"=""(45609437.2)""","=""(93100000)""","=""1s.2p""","=""3P*""","=""1""","=""2p2""","=""3P""","=""1""",3,3,,"=""T3506""","=""L11926""",
Cr,23,"=""""","=""""","=""0.21069""","=""0.00004""","=""""","=""47464000""","=""""","=""2.0e+06""","=""1.3e-01""","=""2.8e-03""","=""-0.40""",C,"=""(45384235.1)""","=""(92848000)""","=""1s.2s""","=""3S""","=""1""","=""2s.2p""","=""3P*""","=""1""",3,3,,"=""T3506""","=""L11926""",
Cr,23,"=""""","=""""","=""0.21074""","=""0.00004""","=""""","=""47451000""","=""""","=""2.3e+06""","=""1.5e-01""","=""5.3e-03""","=""-0.12""",C,"=""(45691885.8)""","=""(93143000)""","=""1s.2p""","=""3P*""","=""2""","=""2p2""","=""3P""","=""2""",5,5,,"=""T3506""","=""L11926""",
Cr,23,"=""""","=""""","=""0.21078""","=""0.00004""","=""""","=""47442000""","=""""","=""3.3e+06""","=""3.7e-01""","=""7.6e-03""","=""0.04""",C,"=""(45828975.4)""","=""(93271000)""","=""1s.2p""","=""1P*""","=""1""","=""2p2""","=""1D""","=""2""",3,5,,"=""T3506""","=""L11926""",
Cr,23,"=""""","=""""","=""0.21080""","=""0.00004""","=""""","=""47438000""","=""""","=""3.8e+06""","=""8.4e-02""","=""1.8e-03""","=""-0.60""",C,"=""(45609437.2)""","=""(93047000)""","=""1s.2p""","=""3P*""","=""1""","=""2p2""","=""3P""","=""0""",3,1,,"=""T3506""","=""L11926""",
Cr,23,"=""""","=""""","=""0.21081""","=""0.00004""","=""""","=""47436000""","=""""","=""2.0e+06""","=""4.4e-02""","=""9.2e-04""","=""-0.88""",C,"=""(45384235.1)""","=""(92820000)""","=""1s.2s""","=""3S""","=""1""","=""2s.2p""","=""3P*""","=""0""",3,1,,"=""T3506""","=""L11926""",
Cr,23,"=""""","=""""","=""0.21093""","=""0.00004""","=""""","=""47408000""","=""""","=""1.7e+06""","=""6.8e-02""","=""2.4e-03""","=""-0.47""",C,"=""(45691885.8)""","=""(93100000)""","=""1s.2p""","=""3P*""","=""2""","=""2p2""","=""3P""","=""1""",5,3,,"=""T3506""","=""L11926""",
Cr,23,"=""""","=""""","=""0.21135""","=""0.00004""","=""""","=""47314000""","=""""","=""5.9e+05""","=""6.6e-02""","=""1.4e-03""","=""-0.70""",D,"=""(45828975.4)""","=""(93143000)""","=""1s.2p""","=""1P*""","=""1""","=""2p2""","=""3P""","=""2""",3,5,,"=""T3506""","=""L11926""",
Cr,23,"=""""","=""""","=""0.21155""","=""0.00004""","=""""","=""47271000""","=""""","=""""","=""""","=""""","=""""",,"=""(45828975.4)""","=""(93100000)""","=""1s.2p""","=""1P*""","=""1""","=""2p2""","=""3P""","=""1""",3,3,,"=""""","=""L11926""",
Cr,23,"=""""","=""""","=""0.21171""","=""0.00004""","=""""","=""47234000""","=""""","=""""","=""""","=""""","=""""",,"=""(45614424.7)""","=""(92848000)""","=""1s.2s""","=""1S""","=""0""","=""2s.2p""","=""3P*""","=""1""",1,3,,"=""""","=""L11926""",
Cr,23,"=""""","=""""","=""0.21178""","=""0.00004""","=""""","=""47218000""","=""""","=""""","=""""","=""""","=""""",,"=""(45828975.4)""","=""(93047000)""","=""1s.2p""","=""1P*""","=""1""","=""2p2""","=""3P""","=""0""",3,1,,"=""""","=""L11926""",
Cr,23,"=""""","=""""","=""0.21197""","=""0.00004""","=""""","=""47177000""","=""""","=""2.7e+05""","=""6.1e-03""","=""1.3e-04""","=""-1.74""",D,"=""(45609437.2)""","=""(92786000)""","=""1s.2p""","=""3P*""","=""1""","=""2s2""","=""1S""","=""0""",3,1,,"=""T3506""","=""L11926""",
Cr,23,"=""""","=""""","=""0.21296""","=""0.00004""","=""""","=""46957000""","=""""","=""5.1e+05""","=""1.2e-02""","=""2.4e-04""","=""-1.46""",D,"=""(45828975.4)""","=""(92786000)""","=""1s.2p""","=""1P*""","=""1""","=""2s2""","=""1S""","=""0""",3,1,,"=""T3506""","=""L11926""",
Cr,23,"=""""","=""""","=""0.21820257""","=""0.00000005""","=""""","=""45828975""","=""""","=""3.37e+06""","=""7.22e-01""","=""5.18e-03""","=""-0.142""",B,"=""0.0""","=""(45828975.4)""","=""1s2""","=""1S""","=""0""","=""1s.2p""","=""1P*""","=""1""",1,3,,"=""T3585""","=""""",
Cr,22,"=""0.21834""","=""0.00003""","=""0.21839""","=""0.00003""","=""-0.00005""","=""45800000""","=""""","=""""","=""""","=""""","=""""",,"=""[7966320]""","=""53755000""","=""1s2.3d""","=""2D""","=""3/2""","=""1s.2p.3d""","=""2D*""","=""5/2""",4,6,,"=""""","=""L5847""",
Cr,22,"=""0.21834""","=""0.00003""","=""0.21835""","=""0.00003""","=""-0.00001""","=""45800000""","=""""","=""""","=""""","=""""","=""""",,"=""[7974800]""","=""53772000""","=""1s2.3d""","=""2D""","=""5/2""","=""1s.2p.3d""","=""2F*""","=""7/2""",6,8,,"=""""","=""L5847""",
Cr,22,"=""0.21834""","=""0.00003""","=""0.21837""","=""0.00003""","=""-0.00003""","=""45800000""","=""""","=""""","=""""","=""""","=""""",,"=""[10539180]""","=""56334000""","=""1s2.4p""","=""2P*""","=""3/2""","=""1s.2p.4p""","=""2D""","=""5/2""",4,6,,"=""""","=""L5847""",
Cr,22,"=""0.21846""","=""0.00003""","=""0.21835""","=""0.00003""","=""0.00011""","=""45775000""","=""""","=""""","=""""","=""""","=""""",,"=""[7802590]""","=""53601000""","=""1s2.3s""","=""2S""","=""1/2""","=""1s.2p.3s""","=""2P*""","=""3/2""",2,4,,"=""""","=""L5847""",
Cr,22,"=""0.21846""","=""0.00003""","=""0.21835""","=""0.00003""","=""0.00011""","=""45775000""","=""""","=""""","=""""","=""""","=""""",,"=""[7802590]""","=""53601000""","=""1s2.3s""","=""2S""","=""1/2""","=""1s.2p.3s""","=""2P*""","=""1/2""",2,2,,"=""""","=""L5847""",
Cr,22,"=""0.21846""","=""0.00003""","=""0.21849""","=""0.00003""","=""-0.00003""","=""45775000""","=""""","=""""","=""""","=""""","=""""",,"=""[7901680]""","=""53671000""","=""1s2.3p""","=""2P*""","=""1/2""","=""1s.2p.3p""","=""2D""","=""3/2""",2,4,,"=""""","=""L5847""",
Cr,22,"=""0.21846""","=""0.00003""","=""0.21849""","=""0.00003""","=""-0.00003""","=""45775000""","=""""","=""""","=""""","=""""","=""""",,"=""[7928620]""","=""53697000""","=""1s2.3p""","=""2P*""","=""3/2""","=""1s.2p.3p""","=""2P""","=""3/2""",4,4,,"=""""","=""L5847""",
Cr,22,"=""0.21846""","=""0.00003""","=""0.21844""","=""0.00003""","=""0.00002""","=""45775000""","=""""","=""""","=""""","=""""","=""""",,"=""[7974800]""","=""53755000""","=""1s2.3d""","=""2D""","=""5/2""","=""1s.2p.3d""","=""2D*""","=""5/2""",6,6,,"=""""","=""L5847""",
Cr,22,"=""0.21854""","=""0.00003""","=""0.21857""","=""0.00003""","=""-0.00003""","=""45758000""","=""""","=""""","=""""","=""""","=""""",,"=""[7928620]""","=""53680000""","=""1s2.3p""","=""2P*""","=""3/2""","=""1s.2p.3p""","=""2D""","=""5/2""",4,6,,"=""""","=""L5847""",
Cr,22,"=""""","=""""","=""0.2185442""","=""0.0000011""","=""""","=""45757330""","=""""","=""""","=""""","=""""","=""""",,"=""357483""","=""(46114810)""","=""1s2.2p""","=""2P*""","=""1/2""","=""1s.2p2""","=""2S""","=""1/2""",2,2,,"=""""","=""""",
Cr,23,"=""""","=""""","=""0.21885724""","=""0.00000005""","=""""","=""45691886""","=""""","=""3.45e+01""","=""1.24e-05""","=""5.81e-02""","=""-4.907""",B,"=""0.0""","=""(45691885.8)""","=""1s2""","=""1S""","=""0""","=""1s.2p""","=""3P*""","=""2""",1,5,M2,"=""T4731""","=""""",
Cr,22,"=""""","=""""","=""0.2189618""","=""0.0000010""","=""""","=""45670070""","=""""","=""""","=""""","=""""","=""""",,"=""0""","=""45670070""","=""1s2.2s""","=""2S""","=""1/2""","=""1s.(2S).2s.2p.(1P*)""","=""2P*""","=""3/2""",2,4,,"=""""","=""""",
Cr,22,"=""""","=""""","=""0.2189794""","=""0.0000011""","=""""","=""45666400""","=""""","=""""","=""""","=""""","=""""",,"=""448410""","=""(46114810)""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s.2p2""","=""2S""","=""1/2""",4,2,,"=""""","=""""",
Cr,22,"=""0.219050""","=""0.000013""","=""0.2190481""","=""0.0000011""","=""0.000002""","=""45652000""","=""""","=""""","=""""","=""""","=""""",,"=""0""","=""45652080""","=""1s2.2s""","=""2S""","=""1/2""","=""1s.(2S).2s.2p.(1P*)""","=""2P*""","=""1/2""",2,2,,"=""""","=""L22456,L6598,L5477c164,L5847""",
Cr,23,"=""""","=""""","=""0.21925287""","=""0.00000005""","=""""","=""45609437""","=""""","=""2.34e+05""","=""5.06e-02""","=""3.65e-04""","=""-1.296""",B,"=""0.0""","=""(45609437.2)""","=""1s2""","=""1S""","=""0""","=""1s.2p""","=""3P*""","=""1""",1,3,,"=""T3585""","=""""",
Cr,22,"=""0.219264""","=""0.000008""","=""0.2192725""","=""0.0000009""","=""-0.000008""","=""45607200""","=""""","=""""","=""""","=""""","=""""",,"=""357483""","=""(45962840)""","=""1s2.2p""","=""2P*""","=""1/2""","=""1s.2p2""","=""2P""","=""3/2""",2,4,,"=""""","=""L22456,L6598,L5477c164,L5707c164""",
Cr,22,"=""0.219548""","=""0.000009""","=""0.2195468""","=""0.0000010""","=""0.000001""","=""45548100""","=""""","=""""","=""""","=""""","=""""",,"=""0""","=""45548380""","=""1s2.2s""","=""2S""","=""1/2""","=""1s.(2S).2s.2p.(3P*)""","=""2P*""","=""3/2""",2,4,,"=""""","=""L22456,L6598,L5477c164,L5707c164""",
Cr,22,"=""""","=""""","=""0.2197105""","=""0.0000009""","=""""","=""45514430""","=""""","=""""","=""""","=""""","=""""",,"=""448410""","=""(45962840)""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s.2p2""","=""2P""","=""3/2""",4,4,,"=""""","=""""",
Cr,22,"=""""","=""""","=""0.2197615""","=""0.0000009""","=""""","=""45503880""","=""""","=""""","=""""","=""""","=""""",,"=""357483""","=""(45861360)""","=""1s2.2p""","=""2P*""","=""1/2""","=""1s.2p2""","=""2P""","=""1/2""",2,2,,"=""""","=""""",
Cr,22,"=""0.219820""","=""0.000011""","=""0.2197948""","=""0.0000010""","=""0.000025""","=""45491700""","=""g*""","=""""","=""""","=""""","=""""",,"=""0""","=""45496980""","=""1s2.2s""","=""2S""","=""1/2""","=""1s.(2S).2s.2p.(3P*)""","=""2P*""","=""1/2""",2,2,,"=""""","=""L22456,L6598,L5477c164,L5707c164""",
Cr,22,"=""0.219820""","=""0.000011""","=""0.2198396""","=""0.0000010""","=""-0.000020""","=""45491700""","=""*""","=""2.3e+06""","=""3.3e-01""","=""4.8e-03""","=""-0.18""",C,"=""357483""","=""(45845200)""","=""1s2.2p""","=""2P*""","=""1/2""","=""1s.2p2""","=""2D""","=""3/2""",2,4,,"=""T4731""","=""L22456,L6598,L5477c164,L5707c164""",
Cr,22,"=""0.220153""","=""0.000009""","=""0.2201550""","=""0.0000010""","=""-0.000002""","=""45422900""","=""""","=""1.6e+06""","=""1.7e-01""","=""5.1e-03""","=""-0.16""",C,"=""448410""","=""(45870960)""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s.2p2""","=""2D""","=""5/2""",4,6,,"=""T4731""","=""L22456,L6598,L5477c164,L5707c164""",
Cr,22,"=""""","=""""","=""0.2202015""","=""0.0000009""","=""""","=""45412950""","=""""","=""""","=""""","=""""","=""""",,"=""448410""","=""(45861360)""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s.2p2""","=""2P""","=""1/2""",4,2,,"=""""","=""""",
Cr,22,"=""""","=""""","=""0.2202799""","=""0.0000010""","=""""","=""45396790""","=""""","=""""","=""""","=""""","=""""",,"=""448410""","=""(45845200)""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s.2p2""","=""2D""","=""3/2""",4,4,,"=""""","=""""",
Cr,23,"=""""","=""""","=""0.22034083""","=""0.00000005""","=""""","=""45384235""","=""""","=""9.37e-01""","=""2.05e-07""","=""1.11e-04""","=""-6.689""",B,"=""0.0""","=""(45384235.1)""","=""1s2""","=""1S""","=""0""","=""1s.2s""","=""3S""","=""1""",1,3,M1,"=""T4731""","=""""",
Cr,22,"=""""","=""""","=""0.2205346""","=""0.0000009""","=""""","=""45344370""","=""""","=""""","=""""","=""""","=""""",,"=""357483""","=""(45701850)""","=""1s2.2p""","=""2P*""","=""1/2""","=""1s.2p2""","=""4P""","=""5/2""",2,6,,"=""""","=""""",
Cr,22,"=""""","=""""","=""0.2207162""","=""0.0000009""","=""""","=""45307050""","=""""","=""""","=""""","=""""","=""""",,"=""357483""","=""(45664530)""","=""1s2.2p""","=""2P*""","=""1/2""","=""1s.2p2""","=""4P""","=""3/2""",2,4,,"=""""","=""""",
Cr,21,"=""0.22079""","=""""","=""0.2208*""","=""""","="" 0.0000""","=""45292000""","=""""","=""""","=""""","=""""","=""""",,"=""0""","=""45290000""","=""1s2.2s2""","=""1S""","=""0""","=""1s.2s2.2p""","=""1P*""","=""1""",1,3,,"=""""","=""L5477""",
Cr,22,"=""""","=""""","=""0.2207939""","=""0.0000010""","=""""","=""45291110""","=""""","=""""","=""""","=""""","=""""",,"=""0""","=""45291110""","=""1s2.2s""","=""2S""","=""1/2""","=""1s.(2S).2s.2p.(3P*)""","=""4P*""","=""5/2""",2,6,,"=""""","=""""",
Cr,22,"=""""","=""""","=""0.2209354""","=""0.0000009""","=""""","=""45262110""","=""""","=""""","=""""","=""""","=""""",,"=""357483""","=""(45619590)""","=""1s2.2p""","=""2P*""","=""1/2""","=""1s.2p2""","=""4P""","=""1/2""",2,2,,"=""""","=""""",
Cr,22,"=""""","=""""","=""0.2209777""","=""0.0000009""","=""""","=""45253440""","=""""","=""""","=""""","=""""","=""""",,"=""448410""","=""(45701850)""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s.2p2""","=""4P""","=""5/2""",4,6,,"=""""","=""""",
Cr,21,"=""0.22103""","=""""","=""0.2210*""","=""""","="" 0.0000""","=""45243000""","=""""","=""""","=""""","=""""","=""""",,"=""341120""","=""45580000""","=""1s2.2s.2p""","=""3P*""","=""1""","=""1s.2s.2p2""","=""3D""","=""1""",3,3,,"=""""","=""L5477""",
Cr,22,"=""""","=""""","=""0.2211043""","=""0.0000010""","=""""","=""45227530""","=""""","=""""","=""""","=""""","=""""",,"=""0""","=""45227530""","=""1s2.2s""","=""2S""","=""1/2""","=""1s.(2S).2s.2p.(3P*)""","=""4P*""","=""3/2""",2,4,,"=""""","=""""",
Cr,21,"=""0.22115""","=""""","=""0.2211*""","=""""","=""0.0000""","=""45218000""","=""""","=""""","=""""","=""""","=""""",,"=""341120""","=""45560000""","=""1s2.2s.2p""","=""3P*""","=""1""","=""1s.2s.2p2""","=""3D""","=""2""",3,5,,"=""""","=""L5477""",
Cr,22,"=""""","=""""","=""0.2211601""","=""0.0000009""","=""""","=""45216120""","=""""","=""""","=""""","=""""","=""""",,"=""448410""","=""(45664530)""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s.2p2""","=""4P""","=""3/2""",4,4,,"=""""","=""""",
Cr,22,"=""""","=""""","=""0.2212134""","=""0.0000010""","=""""","=""45205220""","=""""","=""""","=""""","=""""","=""""",,"=""0""","=""45205220""","=""1s2.2s""","=""2S""","=""1/2""","=""1s.(2S).2s.2p.(3P*)""","=""4P*""","=""1/2""",2,2,,"=""""","=""""",
Cr,22,"=""""","=""""","=""0.2213801""","=""0.0000009""","=""""","=""45171180""","=""""","=""""","=""""","=""""","=""""",,"=""448410""","=""(45619590)""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s.2p2""","=""4P""","=""1/2""",4,2,,"=""""","=""""",
Cr,21,"=""0.22140""","=""""","=""0.2214*""","=""""","="" 0.0000""","=""45167000""","=""""","=""""","=""""","=""""","=""""",,"=""405020""","=""45570000""","=""1s2.2s.2p""","=""3P*""","=""2""","=""1s.2s.2p2""","=""3D""","=""3""",5,7,,"=""""","=""L5477""",
Cr,21,"=""0.22173""","=""""","=""0.2217*""","=""""","=""0.0000""","=""45100000""","=""""","=""""","=""""","=""""","=""""",,"=""667080""","=""45770000""","=""1s2.2s.2p""","=""1P*""","=""1""","=""1s.2s.2p2""","=""1D""","=""2""",3,5,,"=""""","=""L5477""",
Cr,20,"=""0.22199""","=""""","=""0.2220*""","=""""","="" 0.0000""","=""45047000""","=""""","=""""","=""""","=""""","=""""",,"=""82970""","=""45130000""","=""2s2.2p""","=""2P*""","=""3/2""","=""1s.2s2.2p2""","=""2S""","=""1/2""",4,2,,"=""""","=""L5477""",
Cr,20,"=""0.22222""","=""""","=""0.22222*""","=""""","="" 0.00000""","=""45000000""","=""""","=""""","=""""","=""""","=""""",,"=""82970""","=""45083000""","=""2s2.2p""","=""2P*""","=""3/2""","=""1s.2s2.2p2""","=""2P""","=""3/2""",4,4,,"=""""","=""L5477""",
Cr,20,"=""0.22233""","=""""","=""0.22233*""","=""""","="" 0.00000""","=""44978000""","=""""","=""""","=""""","=""""","=""""",,"=""0""","=""44978000""","=""2s2.2p""","=""2P*""","=""1/2""","=""1s.2s2.2p2""","=""2P""","=""1/2""",2,2,,"=""""","=""L5477""",
Cr,20,"=""0.22263""","=""""","=""0.22*""","=""""","="" 0.00""","=""44918000""","=""""","=""""","=""""","=""""","=""""",,"=""82970""","=""45000000""","=""2s2.2p""","=""2P*""","=""3/2""","=""1s.2s2.2p2""","=""2D""","=""5/2""",4,6,,"=""""","=""L5477""",
Cr,22,"=""""","=""""","=""0.2234149""","=""0.0000013""","=""""","=""44759800""","=""""","=""""","=""""","=""""","=""""",,"=""357483""","=""(45117250)""","=""1s2.2p""","=""2P*""","=""1/2""","=""1s.2s2""","=""2S""","=""1/2""",2,2,,"=""""","=""""",
Cr,19,"=""0.22347""","=""""","=""0.22352*""","=""""","=""-0.00005""","=""44749000""","=""""","=""""","=""""","=""""","=""""",,"=""184600""","=""44924000""","=""2s2.2p2""","=""1D""","=""2""","=""1s.2s2.2p3""","=""1P*""","=""1""",5,3,,"=""""","=""L5477""",
Cr,19,"=""0.22371""","=""""","=""0.22371*""","=""""","=""0.00000""","=""44701000""","=""""","=""""","=""""","=""""","=""""",,"=""47811""","=""44749000""","=""2s2.2p2""","=""3P""","=""1""","=""1s.2s2.2p3""","=""3P*""","=""0""",3,1,,"=""""","=""L5477""",
Cr,19,"=""0.22386""","=""""","=""0.22386*""","=""""","="" 0.00000""","=""44671000""","=""""","=""""","=""""","=""""","=""""",,"=""184600""","=""44855000""","=""2s2.2p2""","=""1D""","=""2""","=""1s.2s2.2p3""","=""1D*""","=""2""",5,5,,"=""""","=""L5477""",
Cr,22,"=""""","=""""","=""0.2238697""","=""0.0000014""","=""""","=""44668800""","=""""","=""""","=""""","=""""","=""""",,"=""448410""","=""(45117250)""","=""1s2.2p""","=""2P*""","=""3/2""","=""1s.2s2""","=""2S""","=""1/2""",4,2,,"=""""","=""""",
Cr,19,"=""0.22414""","=""""","=""0.22409*""","=""""","=""0.00005""","=""44615000""","=""""","=""""","=""""","=""""","=""""",,"=""298800""","=""44924000""","=""2s2.2p2""","=""1S""","=""0""","=""1s.2s2.2p3""","=""1P*""","=""1""",1,3,,"=""""","=""L5477""",
