element,sp_num,obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,obs-ritz,wn(cm-1),intens,Aki(10^8 s^-1),fik,S(a.u.),log_gf,Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
Bk,97,"=""""","=""""","=""0.0092155""","=""0.0000004""","=""""","=""1085130000""","=""""","=""1.3599e+08""","=""3.4627e-02""","=""2.1011e-05""","=""-1.15955""",AA,"=""0""","=""1085131000""","=""1s""","=""2S""","=""1/2""","=""3p""","=""2P*""","=""3/2""",2,4,,"=""T7771""","=""""",
Bk,97,"=""""","=""""","=""0.0093383""","=""0.0000006""","=""""","=""1070860000""","=""""","=""1.2503e+08""","=""1.6346e-02""","=""1.0050e-05""","=""-1.48556""",AA,"=""0""","=""1070860000""","=""1s""","=""2S""","=""1/2""","=""3p""","=""2P*""","=""1/2""",2,2,,"=""T7771""","=""""",
Bk,97,"=""""","=""""","=""0.0106575""","=""0.0000006""","=""""","=""938310000""","=""""","=""4.6692e+08""","=""1.5902e-01""","=""1.1158e-04""","=""-0.49753""",AA,"=""0""","=""938306900""","=""1s""","=""2S""","=""1/2""","=""2p""","=""2P*""","=""3/2""",2,4,,"=""T7771""","=""""",
Bk,97,"=""""","=""""","=""0.0112286""","=""0.0000007""","=""""","=""890580000""","=""""","=""5.7698e+08""","=""1.0906e-01""","=""8.0632e-05""","=""-0.66130""",AA,"=""0""","=""890581000""","=""1s""","=""2S""","=""1/2""","=""2p""","=""2P*""","=""1/2""",2,2,,"=""T7771""","=""""",
Bk,97,"=""""","=""""","=""0.051406""","=""0.000010""","=""""","=""194530000""","=""""","=""5.8268e+07""","=""4.6168e-01""","=""1.5626e-03""","=""-0.03463""",AA,"=""(890581000)""","=""(1085111800)""","=""2p""","=""2P*""","=""1/2""","=""3d""","=""2D""","=""3/2""",2,4,,"=""T7771""","=""""",
Bk,97,"=""""","=""""","=""0.051631""","=""0.000011""","=""""","=""193680000""","=""""","=""1.3523e+07""","=""1.0809e-01""","=""3.6746e-04""","=""-0.66517""",AA,"=""(891450000)""","=""(1085131000)""","=""2s""","=""2S""","=""1/2""","=""3p""","=""2P*""","=""3/2""",2,4,,"=""T7771""","=""""",
Bk,97,"=""""","=""""","=""0.055373""","=""0.000013""","=""""","=""180590000""","=""""","=""2.7465e+06""","=""1.2625e-02""","=""4.6030e-05""","=""-1.59774""",AA,"=""(890581000)""","=""(1071173000)""","=""2p""","=""2P*""","=""1/2""","=""3s""","=""2S""","=""1/2""",2,2,,"=""T7771""","=""""",
Bk,97,"=""""","=""""","=""0.055738""","=""0.000022""","=""""","=""179410000""","=""""","=""2.9859e+07""","=""1.3907e-01""","=""5.1039e-04""","=""-0.55573""",AA,"=""(891450000)""","=""(1070860000)""","=""2s""","=""2S""","=""1/2""","=""3p""","=""2P*""","=""1/2""",2,2,,"=""T7771""","=""""",
Bk,97,"=""""","=""""","=""0.066529""","=""0.000017""","=""""","=""150310000""","=""""","=""5.5895e+07""","=""5.5635e-01""","=""4.8741e-03""","=""0.34741""",AA,"=""(938306900)""","=""(1088616400)""","=""2p""","=""2P*""","=""3/2""","=""3d""","=""2D""","=""5/2""",4,6,,"=""T7771""","=""""",
