426.1,0.601130,0.398870,0.948591
426.2,0.600730,0.399270,0.947558
426.3,0.600331,0.399668,0.946518
426.4,0.599934,0.400065,0.945468
426.5,0.599539,0.400461,0.944409
426.6,0.599145,0.400855,0.943340
426.7,0.598752,0.401248,0.942261
426.8,0.598360,0.401639,0.941172
426.9,0.597970,0.402030,0.940072
427.0,0.597580,0.402419,0.938961
427.1,0.597192,0.402808,0.937838
427.2,0.596804,0.403196,0.936703
427.3,0.596417,0.403583,0.935555
427.4,0.596031,0.403969,0.934395
427.5,0.595645,0.404355,0.933221
427.6,0.595260,0.404740,0.932034
427.7,0.594875,0.405125,0.930833
427.8,0.594490,0.405509,0.929618
427.9,0.594106,0.405894,0.928388
428.0,0.593722,0.406278,0.927143
428.1,0.593337,0.406662,0.925883
428.2,0.592953,0.407046,0.924607
428.3,0.592569,0.407431,0.923314
428.4,0.592184,0.407816,0.922005
428.5,0.591799,0.408201,0.920680
428.6,0.591413,0.408586,0.919337
428.7,0.591027,0.408972,0.917976
428.8,0.590640,0.409359,0.916597
428.9,0.590253,0.409747,0.915201
429.0,0.589865,0.410135,0.913785
429.1,0.589475,0.410524,0.912351
429.2,0.589085,0.410914,0.910897
429.3,0.588694,0.411306,0.909424
429.4,0.588301,0.411698,0.907931
429.5,0.587908,0.412092,0.906417
429.6,0.587513,0.412487,0.904883
429.7,0.587116,0.412884,0.903328
429.8,0.586718,0.413282,0.901752
429.9,0.586318,0.413682,0.900154
430.0,0.585916,0.414083,0.898535
430.1,0.585513,0.414487,0.896893
430.2,0.585107,0.414892,0.895230
430.3,0.584701,0.415299,0.893547
430.4,0.584292,0.415707,0.891845
430.5,0.583883,0.416117,0.890124
430.6,0.583472,0.416528,0.888386
430.7,0.583059,0.416940,0.886631
430.8,0.582646,0.417353,0.884860
430.9,0.582232,0.417768,0.883075
431.0,0.581817,0.418182,0.881276
431.1,0.581401,0.418598,0.879463
431.2,0.580985,0.419014,0.877639
431.3,0.580568,0.419431,0.875803
431.4,0.580151,0.419848,0.873957
431.5,0.579734,0.420266,0.872102
431.6,0.579316,0.420683,0.870238
431.7,0.578899,0.421100,0.868366
431.8,0.578482,0.421518,0.866488
431.9,0.578065,0.421935,0.864603
432.0,0.577648,0.422352,0.862713
432.1,0.577231,0.422768,0.860819
432.2,0.576816,0.423184,0.858921
432.3,0.576401,0.423599,0.857021
432.4,0.575987,0.424013,0.855118
432.5,0.575573,0.424426,0.853215
432.6,0.575161,0.424838,0.851311
432.7,0.574750,0.425249,0.849408
432.8,0.574340,0.425659,0.847506
432.9,0.573932,0.426068,0.845607
433.0,0.573525,0.426474,0.843710
433.1,0.573120,0.426880,0.841817
433.2,0.572716,0.427283,0.839928
433.3,0.572315,0.427685,0.838044
433.4,0.571915,0.428084,0.836167
433.5,0.571518,0.428482,0.834296
433.6,0.571123,0.428877,0.832432
433.7,0.570730,0.429270,0.830577
433.8,0.570339,0.429660,0.828731
433.9,0.569952,0.430048,0.826894
434.0,0.569567,0.430433,0.825068
434.1,0.569184,0.430815,0.823253
434.2,0.568805,0.431195,0.821449
434.3,0.568429,0.431571,0.819658
434.4,0.568056,0.431944,0.817880
434.5,0.567686,0.432314,0.816116
434.6,0.567320,0.432680,0.814366
434.7,0.566957,0.433043,0.812632
434.8,0.566598,0.433402,0.810914
434.9,0.566242,0.433757,0.809212
435.0,0.565891,0.434109,0.807527
435.1,0.565543,0.434456,0.805860
435.2,0.565200,0.434800,0.804210
435.3,0.564860,0.435139,0.802577
435.4,0.564524,0.435475,0.800959
435.5,0.564192,0.435807,0.799356
435.6,0.563864,0.436136,0.797767
435.7,0.563539,0.436461,0.796191
435.8,0.563217,0.436782,0.794628
435.9,0.562899,0.437100,0.793078
436.0,0.562584,0.437415,0.791538
436.1,0.562272,0.437727,0.790009
436.2,0.561964,0.438036,0.788490
436.3,0.561658,0.438341,0.786980
436.4,0.561356,0.438644,0.785478
436.5,0.561056,0.438943,0.783985
436.6,0.560759,0.439240,0.782498
436.7,0.560465,0.439534,0.781018
436.8,0.560174,0.439826,0.779543
436.9,0.559885,0.440115,0.778074
437.0,0.559598,0.440401,0.776609
437.1,0.559314,0.440685,0.775148
437.2,0.559032,0.440967,0.773689
437.3,0.558753,0.441246,0.772234
